"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"nearestDistance"	"nPeak_sample"	"ave_samplePeakInterval"	"sd_samplePeakInterval"	"nPeak_test"	"ave_testPeakInterval"	"sd_testPeakInterval"
49	2	"3Iron"	"c"	"random"	15.5	14	39.9230769230769	48.6817240492801	14	42.9230769230769	27.6871255835076
49	2	"3Iron"	"c"	"crossMov"	10.8235294117647	17	33.8125	12.1502743453252	17	31.5625	17.0175154865019
49	2	"3Iron"	"f"	"sample"	2.95098039215686	51	11.18	6.13018626743669	51	11.18	4.17812573935701
49	2	"3Iron"	"f"	"random"	4.72727272727273	33	17.21875	14.309334591504	33	17.34375	8.55196402644898
49	2	"3Iron"	"f"	"crossMov"	3.52941176470588	51	11.02	5.04061058821655	51	11.18	4.17812573935701
49	2	"Corn"	"c"	"sample"	13.3571428571429	14	41.6153846153846	18.9408661432473	14	39.8461538461538	14.4097545309081
49	2	"Corn"	"c"	"random"	11.8125	16	32.2	17.6076282170135	16	34.4	12.9603791831655
49	2	"Corn"	"c"	"crossMov"	11.1428571428571	14	39.2307692307692	21.3664606574332	14	39.8461538461538	14.4097545309081
49	2	"Corn"	"f"	"sample"	3.88372093023256	43	13.1190476190476	7.07521397057251	43	13.3571428571429	4.28736901852935
49	2	"Corn"	"f"	"random"	3.94444444444444	45	12.75	6.61262006968845	45	12.7272727272727	5.79640480540103
49	2	"Corn"	"f"	"crossMov"	3.90697674418605	43	13.3095238095238	7.19921437190129	43	13.3571428571429	4.28736901852935
49	4	"3Iron"	"c"	"sample"	8.14705882352941	17	32.625	14.6281691722968	17	31.25	16.1141759536958
49	4	"3Iron"	"c"	"random"	11.1176470588235	17	32.5	15.2839785396342	17	29.9375	18.6492850622573
49	4	"3Iron"	"c"	"crossMov"	15.3076923076923	13	44.4166666666667	15.8370011700639	13	41.6666666666667	29.7453841593596
49	4	"3Iron"	"f"	"sample"	2.11290322580645	62	9.0327868852459	3.84259987124496	62	9.18032786885246	3.25836460371002
49	4	"3Iron"	"f"	"random"	2.62096774193548	62	9	3.75499667110372	62	9.19672131147541	4.66125759901462
49	4	"3Iron"	"f"	"crossMov"	3.20909090909091	55	10.2407407407407	3.59735324708967	55	10.2037037037037	4.72799622333929
49	4	"Corn"	"c"	"sample"	10.4230769230769	13	44.4166666666667	15.8370011700639	13	45.3333333333333	26.6640150196796
49	4	"Corn"	"c"	"random"	11.5333333333333	15	39.2857142857143	18.3446851302352	15	39.6428571428571	20.4661339134346
49	4	"Corn"	"c"	"crossMov"	9.63333333333333	15	37.2857142857143	16.1265598955864	15	38.8571428571429	20.4369843585185
49	4	"Corn"	"f"	"sample"	2.88461538461538	52	10.843137254902	5.1937368012621	52	10.921568627451	5.48395163091325
49	4	"Corn"	"f"	"random"	3.01923076923077	52	10.9803921568627	5.26304169118365	52	11.0588235294118	4.47397704377607
49	4	"Corn"	"f"	"crossMov"	3.75961538461538	52	10.8039215686275	5.54984543151658	52	10.921568627451	5.48395163091325
49	6	"3Iron"	"c"	"sample"	4.09259259259259	27	20.9230769230769	8.11380589821116	27	20.8076923076923	7.10503613372504
49	6	"3Iron"	"c"	"random"	5.98	25	22.6666666666667	9.98984992125884	25	22.8333333333333	10.909376368685
49	6	"3Iron"	"c"	"crossMov"	7.18181818181818	22	25.952380952381	7.4126661227671	22	25.7619047619048	13.7909563189242
49	6	"3Iron"	"f"	"sample"	2.12837837837838	74	7.61643835616438	4.02295543995229	74	7.67123287671233	2.9252483015243
49	6	"3Iron"	"f"	"random"	2.6304347826087	69	8.14705882352941	4.82921675884929	69	8.27941176470588	2.9667087559861
49	6	"3Iron"	"f"	"crossMov"	2.23648648648649	74	7.63013698630137	2.96041874531979	74	7.67123287671233	2.9252483015243
49	6	"Corn"	"c"	"sample"	5.52272727272727	22	25.952380952381	7.4126661227671	22	25.8571428571429	9.28593406333318
49	6	"Corn"	"c"	"random"	9.38095238095238	21	26.25	17.0135394999333	21	26.45	10.6646242562181
49	6	"Corn"	"c"	"crossMov"	8.27272727272727	22	24.7619047619048	12.2429766066295	22	25.8571428571429	9.28593406333318
49	6	"Corn"	"f"	"sample"	2.04054054054054	74	7.63013698630137	2.96041874531979	74	7.65753424657534	4.00423101953904
49	6	"Corn"	"f"	"random"	2.45138888888889	72	7.71830985915493	2.85948596075563	72	7.83098591549296	3.48869978028228
49	6	"Corn"	"f"	"crossMov"	2.14935064935065	77	7.31578947368421	3.37524528023585	77	7.35526315789474	3.85989273553354
49	8	"3Iron"	"c"	"sample"	3.01612903225806	31	17.5333333333333	4.24047275612075	31	17.5333333333333	7.20504293381802
49	8	"3Iron"	"c"	"random"	4.96875	32	17.4838709677419	7.0610243248504	32	17.6774193548387	7.12454488265364
49	8	"3Iron"	"c"	"crossMov"	4.81666666666667	30	18.8275862068966	6.33058880988198	30	18.1379310344828	7.73084793875916
49	8	"3Iron"	"f"	"sample"	1.50641025641026	78	7.23376623376623	2.31070793376416	78	7.23376623376623	3.32017795930827
49	8	"3Iron"	"f"	"random"	1.98648648648649	74	7.68493150684932	2.91011985400739	74	7.6986301369863	3.05361776107387
49	8	"3Iron"	"f"	"crossMov"	2.01190476190476	84	6.73493975903614	2.75452770219877	84	6.71084337349398	2.43716208655571
49	8	"Corn"	"c"	"sample"	3.96551724137931	29	19.5	6.58561845010553	29	19.5357142857143	6.81763586077745
49	8	"Corn"	"c"	"random"	6.35185185185185	27	21.3461538461538	9.97172926905783	27	21.2307692307692	7.0501500256814
49	8	"Corn"	"c"	"crossMov"	5.20689655172414	29	18.7857142857143	5.83956583150915	29	19.5357142857143	6.81763586077745
49	8	"Corn"	"f"	"sample"	1.55172413793103	87	6.5	2.4769525868791	87	6.48837209302326	2.71268994367328
49	8	"Corn"	"f"	"random"	1.96296296296296	81	7.0125	2.9788016875366	81	7.0125	2.58767159890846
49	8	"Corn"	"f"	"crossMov"	2.05128205128205	78	7.23376623376623	2.31070793376416	78	7.24675324675325	3.52493316157553
49	10	"3Iron"	"c"	"sample"	6.44736842105263	19	27.7777777777778	12.2549176470488	19	27.3333333333333	21.3183157926534
49	10	"3Iron"	"c"	"random"	9.21052631578947	19	29.3333333333333	21.7255609824004	19	29.5	14.4313792092909
49	10	"3Iron"	"c"	"crossMov"	12.7105263157895	19	30.3333333333333	13.7712402790573	19	27.3333333333333	21.3183157926534
49	10	"3Iron"	"f"	"sample"	1.45205479452055	73	7.75	3.72940353196397	73	7.73611111111111	3.59965982569463
49	10	"3Iron"	"f"	"random"	2.43835616438356	73	7.79166666666667	3.80488011323042	73	7.625	3.83621549131102
49	10	"3Iron"	"f"	"crossMov"	2.79411764705882	68	8.3134328358209	2.99094064064721	68	8.3134328358209	4.50322764794414
49	10	"Corn"	"c"	"sample"	5.13157894736842	19	30.3333333333333	13.7712402790573	19	30.4444444444444	13.2275213196365
49	10	"Corn"	"c"	"random"	9.28947368421053	19	30.6666666666667	20.4996413168047	19	28.6666666666667	13.8945609333081
49	10	"Corn"	"c"	"crossMov"	9.92105263157895	19	27.7777777777778	12.2549176470488	19	30.4444444444444	13.2275213196365
49	10	"Corn"	"f"	"sample"	1.90298507462687	67	8.43939393939394	3.06407866879721	67	8.46969696969697	4.6779998913727
49	10	"Corn"	"f"	"random"	2.61940298507463	67	8.51515151515152	3.24033438085746	67	8.46969696969697	4.78208096630519
49	10	"Corn"	"f"	"crossMov"	2.73880597014925	67	8.45454545454546	4.37539209032241	67	8.46969696969697	4.6779998913727
49	12	"3Iron"	"c"	"sample"	3.390625	32	17.8064516129032	10.3325355224447	32	17.5483870967742	7.76676127128685
49	12	"3Iron"	"c"	"random"	4.51612903225806	31	18.0666666666667	5.78901059578931	31	18.3666666666667	8.0920707606522
49	12	"3Iron"	"c"	"crossMov"	7.25862068965517	29	19.6071428571429	8.47365977915741	29	18.3571428571429	9.17813135872958
49	12	"3Iron"	"f"	"sample"	1.32022471910112	89	6.38636363636364	2.50714756720061	89	6.375	2.53396468236916
49	12	"3Iron"	"f"	"random"	1.93292682926829	82	6.92592592592593	2.33333333333333	82	6.8641975308642	2.17803286487918
49	12	"3Iron"	"f"	"crossMov"	1.8314606741573	89	6.34090909090909	2.51380722217541	89	6.375	2.53396468236916
49	12	"Corn"	"c"	"sample"	4.25	28	20.3333333333333	10.2657009202789	28	20.7407407407407	8.61837300633671
49	12	"Corn"	"c"	"random"	6.07142857142857	28	19.8888888888889	10.3676023982008	28	19.8888888888889	8.90692614392492
49	12	"Corn"	"c"	"crossMov"	5.48214285714286	28	20.4444444444444	12.914908896112	28	20.7407407407407	8.61837300633671
49	12	"Corn"	"f"	"sample"	1.6625	80	7.06329113924051	3.77013150879892	80	7.06329113924051	3.45795912891234
49	12	"Corn"	"f"	"random"	2.20253164556962	79	7.19230769230769	3.20736851440753	79	7.14102564102564	2.9705234090997
49	12	"Corn"	"f"	"crossMov"	2.08125	80	7.11392405063291	2.98280259613188	80	7.06329113924051	3.45795912891234
49	14	"3Iron"	"c"	"sample"	3.68518518518519	27	20.1153846153846	10.8012107583434	27	19	8.93084542470644
49	14	"3Iron"	"c"	"random"	7.61111111111111	27	20.7307692307692	13.5486019715916	27	21	10.373041983912
49	14	"3Iron"	"c"	"crossMov"	7.75	26	21.88	7.28766080440082	26	19.76	9.49245314271641
49	14	"3Iron"	"f"	"sample"	0.98314606741573	89	6.38636363636364	2.73937579173024	89	6.375	2.85798940660666
49	14	"3Iron"	"f"	"random"	1.90229885057471	87	6.48837209302326	2.68215973576393	87	6.55813953488372	2.85164411261413
49	14	"3Iron"	"f"	"crossMov"	1.90449438202247	89	6.32954545454545	3.4231181285559	89	6.375	2.85798940660666
49	14	"Corn"	"c"	"sample"	3.22916666666667	24	23.7826086956522	8.79543539538927	24	23.8260869565217	11.5705432178326
49	14	"Corn"	"c"	"random"	8.27083333333333	24	22.6086956521739	11.7114517787847	24	24.1739130434783	15.4144329471766
49	14	"Corn"	"c"	"crossMov"	7.4375	24	22.4347826086957	11.6104423490883	24	23.8260869565217	11.5705432178326
49	14	"Corn"	"f"	"sample"	1.32183908045977	87	6.47674418604651	3.43588928187722	87	6.5	3.13518927095413
49	14	"Corn"	"f"	"random"	1.76785714285714	84	6.75903614457831	2.44246158042422	84	6.74698795180723	2.91691188815633
49	14	"Corn"	"f"	"crossMov"	1.81034482758621	87	6.53488372093023	2.97320454735926	87	6.5	3.13518927095413
49	16	"3Iron"	"c"	"sample"	3.01428571428571	35	15.7058823529412	8.02846984086879	35	15.1176470588235	7.1764121443516
49	16	"3Iron"	"c"	"random"	4.62857142857143	35	16.0588235294118	5.87207658520049	35	15.8823529411765	7.95351915966592
49	16	"3Iron"	"c"	"crossMov"	6.58333333333333	30	19.3103448275862	6.53618198008955	30	17.7241379310345	11.5260467504943
49	16	"3Iron"	"f"	"sample"	1.19354838709677	93	6.06521739130435	2.31955067563463	93	6.10869565217391	2.05665107993463
49	16	"3Iron"	"f"	"random"	1.76136363636364	88	6.39080459770115	2.60748618957336	88	6.42528735632184	2.44298799085115
49	16	"3Iron"	"f"	"crossMov"	1.80769230769231	91	6.26666666666667	2.49403783433634	91	6.24444444444444	2.21998639084355
49	16	"Corn"	"c"	"sample"	3.51923076923077	26	21.92	10.5944954260849	26	21.92	8.74128137060008
49	16	"Corn"	"c"	"random"	4.60344827586207	29	19.25	8.06742420685397	29	19.1785714285714	12.9014887783702
49	16	"Corn"	"c"	"crossMov"	7.88461538461539	26	20.44	16.383630041396	26	21.92	8.74128137060008
49	16	"Corn"	"f"	"sample"	1.36516853932584	89	6.40909090909091	2.65501634792189	89	6.36363636363636	2.49220309767117
49	16	"Corn"	"f"	"random"	1.84659090909091	88	6.40229885057471	2.20179509277772	88	6.44827586206897	3.08695161099047
49	16	"Corn"	"f"	"crossMov"	1.67415730337079	89	6.34090909090909	2.74547219160183	89	6.36363636363636	2.49220309767117
49	18	"3Iron"	"c"	"sample"	5.76923076923077	26	21.08	14.7420034821142	26	20.6	16.8720676464584
49	18	"3Iron"	"c"	"random"	8.53846153846154	26	21.28	17.0795198995756	26	21.04	13.1386199173784
49	18	"3Iron"	"c"	"crossMov"	8.63461538461539	26	21.92	11.0789590365401	26	20.6	16.8720676464584
49	18	"3Iron"	"f"	"sample"	1.53378378378378	74	7.68493150684932	3.87612604545357	74	7.64383561643836	4.61991420980261
49	18	"3Iron"	"f"	"random"	2.41891891891892	74	7.53424657534247	4.78156817541421	74	7.68493150684932	4.18952633337246
49	18	"3Iron"	"f"	"crossMov"	2.75	74	7.63013698630137	4.91456692258124	74	7.64383561643836	4.61991420980261
49	18	"Corn"	"c"	"sample"	3.04	25	22.8333333333333	12.6445267990152	25	22.875	12.9457480009595
49	18	"Corn"	"c"	"random"	8.62	25	21.7916666666667	11.5757586535742	25	21.5416666666667	13.0549979323818
49	18	"Corn"	"c"	"crossMov"	7.3	25	21.9583333333333	14.9534906980936	25	22.875	12.9457480009595
49	18	"Corn"	"f"	"sample"	1.62857142857143	70	8.07246376811594	5.39422032903985	70	7.89855072463768	5.33342657633751
49	18	"Corn"	"f"	"random"	2.69285714285714	70	7.92753623188406	3.40552682535709	70	8.04347826086956	4.64452486840117
49	18	"Corn"	"f"	"crossMov"	2.52142857142857	70	8.1304347826087	4.11922695302615	70	7.89855072463768	5.33342657633751
49	20	"3Iron"	"c"	"sample"	4.40740740740741	27	20.3076923076923	14.8909884984691	27	20.3076923076923	11.8110769391084
49	20	"3Iron"	"c"	"random"	7.12962962962963	27	21.3846153846154	15.9826829364207	27	20.9230769230769	10.0912757446146
49	20	"3Iron"	"c"	"crossMov"	7.77777777777778	27	21.0769230769231	9.79356146423997	27	20.3076923076923	11.8110769391084
49	20	"3Iron"	"f"	"sample"	1.2741935483871	93	6.10869565217391	2.51350865375641	93	6.10869565217391	2.04593685646459
49	20	"3Iron"	"f"	"random"	1.95882352941176	85	6.57142857142857	2.66293485293596	85	6.64285714285714	2.33693681260169
49	20	"3Iron"	"f"	"crossMov"	1.8010752688172	93	6.07608695652174	3.41693807940813	93	6.10869565217391	2.04593685646459
49	20	"Corn"	"c"	"sample"	3.06	25	22.8333333333333	11.004610364541	25	22.8333333333333	13.0039013098132
49	20	"Corn"	"c"	"random"	6.98	25	22.4583333333333	12.8163589982106	25	23	16.4739583691299
49	20	"Corn"	"c"	"crossMov"	7.76	25	22	15.2315462117278	25	22.8333333333333	13.0039013098132
49	20	"Corn"	"f"	"sample"	1.23737373737374	99	5.70408163265306	2.92239551389937	99	5.70408163265306	2.41647772839398
49	20	"Corn"	"f"	"random"	1.78651685393258	89	6.36363636363636	2.36439984454182	89	6.38636363636364	2.3214730667363
49	20	"Corn"	"f"	"crossMov"	1.68686868686869	99	5.73469387755102	2.08851064384328	99	5.70408163265306	2.41647772839398
49	22	"3Iron"	"c"	"sample"	3.4375	32	17.0645161290323	8.30235100788111	32	17.4838709677419	7.61958427449484
49	22	"3Iron"	"c"	"random"	5.484375	32	17.5161290322581	11.8627455162283	32	17.9032258064516	7.95552151531533
49	22	"3Iron"	"c"	"crossMov"	4.703125	32	17.6451612903226	7.77838195298043	32	17.4838709677419	7.61958427449484
49	22	"3Iron"	"f"	"sample"	1.1875	80	7.10126582278481	3.40284547864126	80	7.11392405063291	3.45293387615982
49	22	"3Iron"	"f"	"random"	1.975	80	7.06329113924051	2.88826881052363	80	6.9746835443038	3.42305413016783
49	22	"3Iron"	"f"	"crossMov"	2.5125	80	7.08860759493671	4.54377532347254	80	7.11392405063291	3.45293387615982
49	22	"Corn"	"c"	"sample"	3.25862068965517	29	19.5357142857143	9.37088534043033	29	19.5357142857143	9.27554388085757
49	22	"Corn"	"c"	"random"	6.39285714285714	28	20.4074074074074	12.0456160530239	28	20.2592592592593	8.60050352994875
49	22	"Corn"	"c"	"crossMov"	6.37931034482759	29	18.3571428571429	10.1879169015874	29	19.5357142857143	9.27554388085757
49	22	"Corn"	"f"	"sample"	1.22560975609756	82	6.91358024691358	4.39373853018189	82	6.88888888888889	4.69308001210293
49	22	"Corn"	"f"	"random"	2.05487804878049	82	6.88888888888889	3.29393381840012	82	6.93827160493827	2.84756772971402
49	22	"Corn"	"f"	"crossMov"	2.25609756097561	82	6.92592592592593	3.15348132140408	82	6.88888888888889	4.69308001210293
49	24	"3Iron"	"c"	"sample"	3.09722222222222	36	15.5142857142857	7.81164827289963	36	14.9142857142857	8.53150365538507
49	24	"3Iron"	"c"	"random"	4.33333333333333	36	15.6571428571429	5.76981423466311	36	15.6571428571429	7.20678951586977
49	24	"3Iron"	"c"	"crossMov"	4.95833333333333	36	15.6857142857143	5.4436764640616	36	14.9142857142857	8.53150365538507
49	24	"3Iron"	"f"	"sample"	1	110	5.11926605504587	1.95658797230641	110	5.13761467889908	2.02057880371065
49	24	"3Iron"	"f"	"random"	1.75	96	5.84210526315789	2.59014412428082	96	5.89473684210526	2.52844954682949
49	24	"3Iron"	"f"	"crossMov"	1.44545454545455	110	5.13761467889908	2.70961214221962	110	5.13761467889908	2.02057880371065
49	24	"Corn"	"c"	"sample"	3.05555555555556	36	15.6857142857143	5.4436764640616	36	15.6571428571429	7.28795483755805
49	24	"Corn"	"c"	"random"	5.40909090909091	33	16.75	7.89855029573108	33	17.0625	6.27302211470778
49	24	"Corn"	"c"	"crossMov"	4.68055555555556	36	15.5142857142857	7.81164827289963	36	15.6571428571429	7.28795483755805
49	24	"Corn"	"f"	"sample"	1.16203703703704	108	5.23364485981308	2.87992216631046	108	5.26168224299065	2.34454987673392
49	24	"Corn"	"f"	"random"	1.72727272727273	99	5.60204081632653	2.8708984042981	99	5.72448979591837	2.40609454804287
49	24	"Corn"	"f"	"crossMov"	1.6712962962963	108	5.21495327102804	2.08330306214415	108	5.26168224299065	2.34454987673392
49	26	"3Iron"	"c"	"sample"	5.20454545454545	22	25.1904761904762	15.2007205343005	22	24.3809523809524	16.3691056276028
49	26	"3Iron"	"c"	"random"	10.2045454545455	22	26.0952380952381	18.1601342558494	22	25.5238095238095	15.184265038582
49	26	"3Iron"	"c"	"crossMov"	8.70454545454546	22	26.047619047619	13.2532116502989	22	24.3809523809524	16.3691056276028
49	26	"3Iron"	"f"	"sample"	1.55714285714286	70	8.14492753623188	4.4499681503118	70	8.14492753623188	4.79054019525135
49	26	"3Iron"	"f"	"random"	2.87857142857143	70	8.01449275362319	4.87639196906649	70	7.85507246376812	4.27810899098999
49	26	"3Iron"	"f"	"crossMov"	2.77142857142857	70	8.11594202898551	4.85839549852823	70	8.14492753623188	4.79054019525135
49	26	"Corn"	"c"	"sample"	4.11904761904762	21	27.35	13.925648430523	21	27.4	13.7358539672831
49	26	"Corn"	"c"	"random"	10.3095238095238	21	25.55	23.5874074343427	21	27.25	16.4408829318546
49	26	"Corn"	"c"	"crossMov"	11.1190476190476	21	25.1	15.5898077365681	21	27.4	13.7358539672831
49	26	"Corn"	"f"	"sample"	1.99230769230769	65	8.75	5.95485662802367	65	8.6875	5.34188302808235
49	26	"Corn"	"f"	"random"	2.93076923076923	65	8.6875	4.9884787896633	65	8.6875	6.24595106944529
49	26	"Corn"	"f"	"crossMov"	2.98461538461538	65	8.78125	4.56511530826745	65	8.6875	5.34188302808235
49	28	"3Iron"	"c"	"sample"	4.98387096774194	31	18.1666666666667	9.83688811647728	31	17.1	12.3102144299092
49	28	"3Iron"	"c"	"random"	6.41935483870968	31	18.3333333333333	11.5350540208691	31	17.9	7.56739831391075
49	28	"3Iron"	"c"	"crossMov"	7.09677419354839	31	18.5666666666667	7.81988329277641	31	17.1	12.3102144299092
49	28	"3Iron"	"f"	"sample"	1.1989247311828	93	6.1195652173913	3.46042743756389	93	6.09782608695652	2.35367275591773
49	28	"3Iron"	"f"	"random"	1.79032258064516	93	6.05434782608696	2.94403524537992	93	6.07608695652174	2.55589684761576
49	28	"3Iron"	"f"	"crossMov"	2.06989247311828	93	6.07608695652174	4.46779365282503	93	6.09782608695652	2.35367275591773
49	28	"Corn"	"c"	"sample"	3.94642857142857	28	20.6296296296296	7.69189457580135	28	20.2962962962963	11.9190049107582
49	28	"Corn"	"c"	"random"	7.07142857142857	28	19.8888888888889	12.4138053836269	28	20.1851851851852	12.1561539876755
49	28	"Corn"	"c"	"crossMov"	7.66071428571429	28	20.1851851851852	12.8213674928794	28	20.2962962962963	11.9190049107582
49	28	"Corn"	"f"	"sample"	1.31666666666667	90	6.28089887640449	4.76728616349573	90	6.29213483146067	3.46476500315223
49	28	"Corn"	"f"	"random"	2.04444444444444	90	6.2247191011236	3.50892630880925	90	6.29213483146067	3.23054402676803
49	28	"Corn"	"f"	"crossMov"	2.1	90	6.32584269662921	3.53802487560913	90	6.29213483146067	3.46476500315223
49	30	"3Iron"	"c"	"sample"	4.27272727272727	33	16.03125	9.15629300606437	33	17.46875	12.6030830201544
49	30	"3Iron"	"c"	"random"	5.59090909090909	33	16.5	10.8032253248442	33	17.15625	10.0003528163567
49	30	"3Iron"	"c"	"crossMov"	6.95454545454545	33	17.15625	8.89040575655178	33	17.46875	12.6030830201544
49	30	"3Iron"	"f"	"sample"	1.03448275862069	87	6.52325581395349	3.41872609293216	87	6.52325581395349	3.35971547880103
49	30	"3Iron"	"f"	"random"	1.88505747126437	87	6.47674418604651	3.4597747093809	87	6.53488372093023	3.04359568474567
49	30	"3Iron"	"f"	"crossMov"	2.11494252873563	87	6.51162790697674	4.12950413216466	87	6.52325581395349	3.35971547880103
49	30	"Corn"	"c"	"sample"	3.25862068965517	29	19.6071428571429	11.503105170841	29	19.5357142857143	8.7748890163168
49	30	"Corn"	"c"	"random"	6.58620689655172	29	18.8571428571429	11.3062234114972	29	19	10.7737678680244
49	30	"Corn"	"c"	"crossMov"	6.51724137931035	29	18.3214285714286	11.9134333497902	29	19.5357142857143	8.7748890163168
49	30	"Corn"	"f"	"sample"	1.30459770114943	87	6.51162790697674	4.12950413216466	87	6.51162790697674	3.73770670818197
49	30	"Corn"	"f"	"random"	2.16666666666667	87	6.54651162790698	3.48326073315756	87	6.48837209302326	3.60960869981779
49	30	"Corn"	"f"	"crossMov"	2.11494252873563	87	6.52325581395349	3.41872609293216	87	6.51162790697674	3.73770670818197
49	32	"3Iron"	"c"	"sample"	2.84848484848485	33	16.25	11.9028324089201	33	17	10.668010668016
49	32	"3Iron"	"c"	"random"	6.3030303030303	33	16.78125	9.86598710788248	33	16.96875	8.25983040910022
49	32	"3Iron"	"c"	"crossMov"	5.96969696969697	33	17.125	9.35241904191017	33	17	10.668010668016
49	32	"3Iron"	"f"	"sample"	1.04301075268817	93	6.09782608695652	3.08152874365846	93	6.1195652173913	2.68427406972802
49	32	"3Iron"	"f"	"random"	1.79569892473118	93	6.07608695652174	2.80201534869699	93	6.1195652173913	2.81222758408898
49	32	"3Iron"	"f"	"crossMov"	1.97849462365591	93	6.07608695652174	3.98963959277872	93	6.1195652173913	2.68427406972802
49	32	"Corn"	"c"	"sample"	2.94827586206897	29	19.5714285714286	11.419374606436	29	19.5714285714286	10.4400531126383
49	32	"Corn"	"c"	"random"	7.46551724137931	29	19.0357142857143	10.8712401516047	29	19.3214285714286	14.0687559570807
49	32	"Corn"	"c"	"crossMov"	7.39655172413793	29	18.5714285714286	14.4796883827441	29	19.5714285714286	10.4400531126383
49	32	"Corn"	"f"	"sample"	1.1436170212766	94	6.01075268817204	4.00677313421182	94	6.03225806451613	3.23853030576749
49	32	"Corn"	"f"	"random"	2.15425531914894	94	5.8494623655914	3.23011049938577	94	5.97849462365591	3.18958391256553
49	32	"Corn"	"f"	"crossMov"	1.82446808510638	94	6.03225806451613	3.05547126125104	94	6.03225806451613	3.23853030576749
50	2	"3Iron"	"c"	"sample"	8.64705882352941	17	31.125	11.9156759494933	17	34.75	13.3441622691972
50	2	"3Iron"	"c"	"random"	13.8666666666667	15	39.5714285714286	15.3207465459512	15	37.6428571428571	18.9639623531547
50	2	"3Iron"	"c"	"crossMov"	17	13	43.3333333333333	17.5930427020215	13	39.25	21.2779228309532
50	2	"3Iron"	"f"	"sample"	3.15909090909091	44	12.7906976744186	8.37387700938626	44	12.7906976744186	4.85287415836216
50	2	"3Iron"	"f"	"random"	3.47872340425532	47	12.0869565217391	7.25358482087465	47	12.1304347826087	5.67493003638586
50	2	"3Iron"	"f"	"crossMov"	4.01136363636364	44	12.9767441860465	9.9270874549267	44	12.7906976744186	4.85287415836216
50	2	"Corn"	"c"	"sample"	10.7307692307692	13	43.3333333333333	17.5930427020215	13	45.75	35.6552303953495
50	2	"Corn"	"c"	"random"	12.8529411764706	17	31.3125	22.5054622999247	17	34.0625	11.4395148498527
50	2	"Corn"	"c"	"crossMov"	7.97368421052632	19	30.9444444444444	11.216963111195	19	30.5	10.9235309955968
50	2	"Corn"	"f"	"sample"	3.39772727272727	44	12.9767441860465	9.9270874549267	44	12.9767441860465	4.20027420926314
50	2	"Corn"	"f"	"random"	3.53	50	11.3877551020408	4.09682970178676	50	11.469387755102	6.71162561287107
50	2	"Corn"	"f"	"crossMov"	3.35227272727273	44	12.7906976744186	8.37387700938626	44	12.9767441860465	4.20027420926314
50	4	"3Iron"	"c"	"sample"	6.6875	24	22.3478260869565	9.07348131871702	24	24.1739130434783	8.74721864320853
50	4	"3Iron"	"c"	"random"	5.58333333333333	24	23.6086956521739	10.129790137083	24	24.0434782608696	10.056559419194
50	4	"3Iron"	"c"	"crossMov"	10.475	20	28.5263157894737	12.3394958525353	20	26.9473684210526	12.0206936581627
50	4	"3Iron"	"f"	"sample"	2.36885245901639	61	9.28333333333333	3.90172350733411	61	9.36666666666667	3.61243927480093
50	4	"3Iron"	"f"	"random"	2.87068965517241	58	9.63157894736842	5.76514025026826	58	9.82456140350877	4.66415972763715
50	4	"3Iron"	"f"	"crossMov"	2.72950819672131	61	9.33333333333333	4.15654136971979	61	9.36666666666667	3.61243927480093
50	4	"Corn"	"c"	"sample"	11.7666666666667	15	32	15.155603178109	15	38.3571428571429	11.5732260169566
50	4	"Corn"	"c"	"random"	8.80952380952381	21	26.85	10.434129222488	21	26.1	9.87767285612515
50	4	"Corn"	"c"	"crossMov"	13.6666666666667	15	35.5	26.7430796224427	15	38.3571428571429	11.5732260169566
50	4	"Corn"	"f"	"sample"	3	49	11.6666666666667	6.64393286928994	49	11.625	3.96594546158357
50	4	"Corn"	"f"	"random"	3.10714285714286	56	10.1636363636364	4.21093653858456	56	10.1090909090909	5.01727654939051
50	4	"Corn"	"f"	"crossMov"	3.66326530612245	49	11.2708333333333	6.69308815704785	49	11.625	3.96594546158357
50	6	"3Iron"	"c"	"sample"	3.90909090909091	33	17.53125	6.43069441391529	33	17.25	5.58800558800838
50	6	"3Iron"	"c"	"random"	6.34	25	23.125	8.48175791869258	25	23.2916666666667	9.63904724980939
50	6	"3Iron"	"c"	"crossMov"	7.97727272727273	22	25.8571428571429	11.4380317987218	22	26.2857142857143	12.4625152242349
50	6	"3Iron"	"f"	"sample"	1.71153846153846	78	7.28571428571429	2.44872223853661	78	7.28571428571429	3.18242353386098
50	6	"3Iron"	"f"	"random"	2.0974025974026	77	7.36842105263158	2.65250626270405	77	7.27631578947368	2.76934978751584
50	6	"3Iron"	"f"	"crossMov"	1.97647058823529	85	6.70238095238095	3.16905125061593	85	6.67857142857143	2.67140464061
50	6	"Corn"	"c"	"sample"	4.52272727272727	22	25.8571428571429	11.4380317987218	22	25.952380952381	9.69265799704183
50	6	"Corn"	"c"	"random"	6.65384615384615	26	21.96	10.3821962994349	26	21.52	7.94837509599709
50	6	"Corn"	"c"	"crossMov"	8.04166666666667	24	22.304347826087	12.4368761884994	24	23.695652173913	8.24860750016023
50	6	"Corn"	"f"	"sample"	1.64285714285714	84	6.78313253012048	3.15860494356902	84	6.75903614457831	2.94084093434457
50	6	"Corn"	"f"	"random"	2.15625	80	7.11392405063291	2.5669863692273	80	7.12658227848101	3.39821630666169
