"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"minCorrelation"	"maxCorrelation"	"actCorrelation"	"agreementIndex"
18	18	"w_bed.mp4"	"f"	"sample"	-0.518706341375941	0.679390109041903	0.183751663449802	0.580797515225563
18	18	"w_bed.mp4"	"f"	"random"	-0.557694707981777	0.646216863290862	0.00526430569294851	0.46210288249669
18	18	"w_bed.mp4"	"f"	"crossMov"	-0.469127815393063	0.707583826044247	0.0172591457816902	0.398413328429466
18	20	"w_bed.mp4"	"c"	"sample"	-0.0782783425712579	0.644718653425377	0.227143125458256	0.431945180137481
18	20	"w_bed.mp4"	"c"	"random"	-0.117136621936562	0.433545392675961	-0.00551028397913763	0.184510014819212
18	20	"w_bed.mp4"	"c"	"crossMov"	-0.0882777034661364	0.564052882501539	0.0163952269990363	0.158204168617147
18	20	"w_bed.mp4"	"f"	"sample"	-0.404569140202612	0.642216263433419	0.211776072423102	0.60024356499777
18	20	"w_bed.mp4"	"f"	"random"	-0.503786705328472	0.592887346364247	-0.0179988145197315	0.43318213814754
18	20	"w_bed.mp4"	"f"	"crossMov"	-0.404090526954764	0.656391916767533	0.0127195376382655	0.375133315051132
18	22	"w_bed.mp4"	"c"	"sample"	-0.127929822670957	0.650850984621898	0.213909761889801	0.450597404930878
18	22	"w_bed.mp4"	"c"	"random"	-0.190902692476125	0.488733249071548	0.00852271169265825	0.292215895231289
18	22	"w_bed.mp4"	"c"	"crossMov"	-0.112309436097851	0.629125602834959	0.0196762001631307	0.174374845775585
18	22	"w_bed.mp4"	"f"	"sample"	-0.533119841156453	0.687448384474649	0.184293589701691	0.579523432522536
18	22	"w_bed.mp4"	"f"	"random"	-0.583228915041653	0.642124453689816	0.00600247885920324	0.483100107683911
18	22	"w_bed.mp4"	"f"	"crossMov"	-0.478931779463905	0.710649778880581	0.0167842601067344	0.407506827604891
18	24	"w_bed.mp4"	"c"	"sample"	-0.127358198658528	0.587444211730236	0.176966387181128	0.409912430314283
18	24	"w_bed.mp4"	"c"	"random"	-0.19229365470057	0.385782481912724	-0.00808211833036648	0.312730131715952
18	24	"w_bed.mp4"	"c"	"crossMov"	-0.108303785345223	0.612163274725355	0.0296358760834663	0.195942320459546
18	24	"w_bed.mp4"	"f"	"sample"	-0.533609120856243	0.675802961707489	0.195921841859325	0.598005705104405
18	24	"w_bed.mp4"	"f"	"random"	-0.564215612902354	0.632317939520777	-0.0113593684392373	0.457268445043918
18	24	"w_bed.mp4"	"f"	"crossMov"	-0.476728456499378	0.70706811705723	0.0164562083660448	0.404282861985409
18	26	"w_bed.mp4"	"c"	"sample"	-0.107493522912239	0.654574656392143	0.208391008846413	0.41453230707321
18	26	"w_bed.mp4"	"c"	"random"	-0.169136869088776	0.451917544812104	0.00167452194412737	0.270967779514976
18	26	"w_bed.mp4"	"c"	"crossMov"	-0.10612230377221	0.613843529824211	0.0204836235290391	0.179585143447008
18	26	"w_bed.mp4"	"f"	"sample"	-0.524760104318302	0.694805177915943	0.225503639790414	0.612854659244616
18	26	"w_bed.mp4"	"f"	"random"	-0.591626722000514	0.672367771336598	0.0157872763565482	0.476321868969403
18	26	"w_bed.mp4"	"f"	"crossMov"	-0.483350386208328	0.728536931449741	0.0164751089070256	0.40328505284629
18	28	"w_bed.mp4"	"c"	"sample"	-0.079309654760911	0.624872858641322	0.233991895352349	0.463383515931378
18	28	"w_bed.mp4"	"c"	"random"	-0.129598364494901	0.439982541598688	0.00612964014162549	0.236804577306248
18	28	"w_bed.mp4"	"c"	"crossMov"	-0.0936214126902572	0.573726907312114	0.0247801453645186	0.175125116748654
18	28	"w_bed.mp4"	"f"	"sample"	-0.397307869544663	0.705553202130094	0.256160536528714	0.594097320414907
18	28	"w_bed.mp4"	"f"	"random"	-0.523251996596315	0.615447434023347	-0.0202315600917944	0.432366265155058
18	28	"w_bed.mp4"	"f"	"crossMov"	-0.428437926962084	0.667626674680335	0.0203633922827133	0.394922861887759
18	30	"w_bed.mp4"	"c"	"sample"	-0.125251450755825	0.595263991207462	0.212945748957629	0.472521743879106
18	30	"w_bed.mp4"	"c"	"random"	-0.206292260125058	0.410218309480384	-0.00273995187466805	0.319823208485791
18	30	"w_bed.mp4"	"c"	"crossMov"	-0.112931391397066	0.627794097068478	0.00343837338306668	0.156203623575115
18	30	"w_bed.mp4"	"f"	"sample"	-0.495176246959716	0.651084315465539	0.209178896887022	0.601879796332928
18	30	"w_bed.mp4"	"f"	"random"	-0.549465137607051	0.622774462854587	0.0337324253144403	0.492426401910098
18	30	"w_bed.mp4"	"f"	"crossMov"	-0.465766652145396	0.688568393532408	0.0243258387736991	0.412669854607376
18	32	"w_bed.mp4"	"c"	"sample"	-0.141799987002722	0.576156085814786	0.202446262624196	0.491002880542587
18	32	"w_bed.mp4"	"c"	"random"	-0.231151678069059	0.45159762207331	-0.0073380512635389	0.307809537628088
18	32	"w_bed.mp4"	"c"	"crossMov"	-0.118719674619925	0.611811380198838	0.0163742037361385	0.184557968450979
18	32	"w_bed.mp4"	"f"	"sample"	-0.54702145542657	0.653139270073458	0.239744351339254	0.648329614947586
18	32	"w_bed.mp4"	"f"	"random"	-0.565787974244406	0.62144644622993	0.00505559768892712	0.474404990787609
18	32	"w_bed.mp4"	"f"	"crossMov"	-0.479172735088644	0.666176822253157	0.0204690456796882	0.424425050476723
18	2	"w_coffee.mp4"	"c"	"sample"	-0.0386299790434693	0.581722037360479	0.064762023690522	0.166666666666667
18	2	"w_coffee.mp4"	"c"	"random"	-0.0386299790434693	0.581722037360479	0.064762023690522	0.166666666666667
18	2	"w_coffee.mp4"	"c"	"crossMov"	-0.0508633350802426	0.700845534547395	0.0474213396620114	0.119444444444444
18	2	"w_coffee.mp4"	"f"	"sample"	-0.0873704056661038	0.480537231163571	0.222397396240991	0.545454545454545
18	2	"w_coffee.mp4"	"f"	"random"	-0.0873704056661038	0.480537231163571	0.11914146227196	0.363636363636364
18	2	"w_coffee.mp4"	"f"	"crossMov"	-0.200582516147822	0.624228204413684	0.031353837026118	0.260703284107539
18	4	"w_coffee.mp4"	"c"	"sample"	-0.0249322924389563	0.574437662904438	0.0667014139262186	0.28125
18	4	"w_coffee.mp4"	"c"	"random"	-0.0258181159481818	0.521998828977431	-0.0258181159481818	0
18	4	"w_coffee.mp4"	"c"	"crossMov"	-0.0417705593375776	0.513903883975501	0.0341363221483963	0.129690285204991
18	4	"w_coffee.mp4"	"f"	"sample"	-0.186456287341094	0.539439315724521	0.00678734774663933	0.252001231527094
18	4	"w_coffee.mp4"	"f"	"random"	-0.190114454630887	0.513961935182889	-0.0463111672565351	0.193452380952381
18	4	"w_coffee.mp4"	"f"	"crossMov"	-0.266683732065979	0.624402412788059	0.0279088261623341	0.322064205187094
18	6	"w_coffee.mp4"	"c"	"sample"	-0.0510520851708088	0.61439166082454	0.0833496828186508	0.216071428571429
18	6	"w_coffee.mp4"	"c"	"random"	-0.0536747697334374	0.537999181918139	0.0184238721740948	0.131150793650794
18	6	"w_coffee.mp4"	"c"	"crossMov"	-0.0547473796110727	0.633487670563889	0.0331403820001834	0.136094095962517
18	6	"w_coffee.mp4"	"f"	"sample"	-0.301030713516646	0.672841431162305	0.242727620247626	0.522682746625307
18	6	"w_coffee.mp4"	"f"	"random"	-0.378335378306855	0.591929391468538	-0.0428508934441387	0.332573949056185
18	6	"w_coffee.mp4"	"f"	"crossMov"	-0.427112158036773	0.666965424414477	0.0295095783678448	0.40321822254353
18	8	"w_coffee.mp4"	"c"	"sample"	-0.0707956406208714	0.561456226335877	0.0665254653939531	0.237711940836941
18	8	"w_coffee.mp4"	"c"	"random"	-0.0779026297666684	0.438814902119418	-0.0346982195380064	0.0711850649350649
18	8	"w_coffee.mp4"	"c"	"crossMov"	-0.0767995546761187	0.588198806905507	0.0509701565732448	0.22342678181433
18	8	"w_coffee.mp4"	"f"	"sample"	-0.524336151506033	0.698548060492481	0.137809974550528	0.52047260540941
18	8	"w_coffee.mp4"	"f"	"random"	-0.56364565071915	0.660803994443635	0.0423474005241512	0.496674562354112
18	8	"w_coffee.mp4"	"f"	"crossMov"	-0.474398661176618	0.729717540354112	-0.000691693455879335	0.378263764437922
18	10	"w_coffee.mp4"	"c"	"sample"	-0.107447941694453	0.65179791953244	0.146966337155067	0.336403098340339
18	10	"w_coffee.mp4"	"c"	"random"	-0.125682363254303	0.552452348757671	0.0143005735367555	0.199880674880675
18	10	"w_coffee.mp4"	"c"	"crossMov"	-0.102469694886562	0.653659448322263	0.00134613476225915	0.136724945355402
18	10	"w_coffee.mp4"	"f"	"sample"	-0.39771635812524	0.749429831496057	0.276617777842203	0.577216529337919
18	10	"w_coffee.mp4"	"f"	"random"	-0.532192701606735	0.677009028169516	0.0226896088657543	0.448749781389192
18	10	"w_coffee.mp4"	"f"	"crossMov"	-0.476591964942982	0.722978163407451	0.0259519734542407	0.412215738761731
18	12	"w_coffee.mp4"	"c"	"sample"	-0.0681318322175966	0.638295448625177	0.19994823797615	0.372390679458991
18	12	"w_coffee.mp4"	"c"	"random"	-0.0909146566406348	0.559760268832333	0.0129877463518894	0.170331819596525
18	12	"w_coffee.mp4"	"c"	"crossMov"	-0.0853738457137009	0.61454543679437	0.0235325549960279	0.156749438431727
18	12	"w_coffee.mp4"	"f"	"sample"	-0.589644377982906	0.675072607712575	0.266726030759683	0.665839494557185
18	12	"w_coffee.mp4"	"f"	"random"	-0.585518401807952	0.66266278625099	-0.0144741378558914	0.45713470313257
18	12	"w_coffee.mp4"	"f"	"crossMov"	-0.527189886054844	0.688886495516697	0.0330620158546959	0.448535190471387
18	14	"w_coffee.mp4"	"c"	"sample"	-0.0860973636140459	0.645473314196117	0.246894476510752	0.460769070786209
18	14	"w_coffee.mp4"	"c"	"random"	-0.123163011396055	0.422913523850253	-0.00162612447102769	0.218381599285129
18	14	"w_coffee.mp4"	"c"	"crossMov"	-0.0946145957307303	0.606741735966322	0.0154575098284785	0.175378279509243
18	14	"w_coffee.mp4"	"f"	"sample"	-0.45388123566366	0.78560095657123	0.372572134239921	0.665026840319614
18	14	"w_coffee.mp4"	"f"	"random"	-0.596008908109238	0.691308791247564	0.0432535719922571	0.497894018229519
18	14	"w_coffee.mp4"	"f"	"crossMov"	-0.522561278142014	0.750957498456372	0.0241707402361065	0.422670557097468
18	16	"w_coffee.mp4"	"c"	"sample"	-0.0841826846215155	0.58914016743155	0.227845842466114	0.474187778567805
18	16	"w_coffee.mp4"	"c"	"random"	-0.123669885406406	0.536844694923023	-0.00643578481734557	0.170193710275232
18	16	"w_coffee.mp4"	"c"	"crossMov"	-0.099047026203492	0.628752735932124	0.0380426993462725	0.190466415440531
18	16	"w_coffee.mp4"	"f"	"sample"	-0.323088662969727	0.740078336103777	0.289526383611933	0.569023230133639
18	16	"w_coffee.mp4"	"f"	"random"	-0.516302770139334	0.675619162195003	0.0126320663441804	0.441597561437508
18	16	"w_coffee.mp4"	"f"	"crossMov"	-0.47371964426249	0.696057290905446	0.0162495068291062	0.41602021300986
18	18	"w_coffee.mp4"	"c"	"sample"	-0.105492153078413	0.604826519568482	0.2161506590578	0.454152935886972
18	18	"w_coffee.mp4"	"c"	"random"	-0.153400420089043	0.507855583933789	0.00908504236880291	0.238453175823058
18	18	"w_coffee.mp4"	"c"	"crossMov"	-0.104098552736699	0.654632165640348	0.0291010987478412	0.190646642792882
18	18	"w_coffee.mp4"	"f"	"sample"	-0.509447895623158	0.752050245089548	0.346008596892028	0.657642088180589
18	18	"w_coffee.mp4"	"f"	"random"	-0.6276996950768	0.67579627092941	0.019226948815047	0.495224275016645
18	18	"w_coffee.mp4"	"f"	"crossMov"	-0.542406569221104	0.744250898949633	0.0319656407695029	0.438799853574002
18	20	"w_coffee.mp4"	"c"	"sample"	-0.0610073749248248	0.599041875898026	0.192596565379827	0.403183157071938
18	20	"w_coffee.mp4"	"c"	"random"	-0.0908925063417053	0.421712419764787	-0.0132988330626314	0.153512264739045
18	20	"w_coffee.mp4"	"c"	"crossMov"	-0.0819085412590133	0.565088310641747	0.0329679988169784	0.182068334349189
18	20	"w_coffee.mp4"	"f"	"sample"	-0.417375484641956	0.689236867039471	0.290743353567995	0.625742209043783
18	20	"w_coffee.mp4"	"f"	"random"	-0.536218305515724	0.625799590808322	-0.033150876777522	0.428870607680951
18	20	"w_coffee.mp4"	"f"	"crossMov"	-0.468076219581017	0.679652487694871	0.025269872211455	0.420851892985527
18	22	"w_coffee.mp4"	"c"	"sample"	-0.0859951694605041	0.600539918960399	0.241763371071613	0.489437954968797
18	22	"w_coffee.mp4"	"c"	"random"	-0.134251961939999	0.50988326941167	0.0121849847119588	0.215317622015174
18	22	"w_coffee.mp4"	"c"	"crossMov"	-0.100928064300482	0.5938511957319	0.025743947823558	0.199892473849692
18	22	"w_coffee.mp4"	"f"	"sample"	-0.298470845300875	0.701382795002425	0.347004664314078	0.624394906110355
18	22	"w_coffee.mp4"	"f"	"random"	-0.506616798982602	0.603309073975348	-0.0109449078115128	0.440199897799563
18	22	"w_coffee.mp4"	"f"	"crossMov"	-0.45126017238194	0.666510196734693	0.0257149263758251	0.422118422883071
18	24	"w_coffee.mp4"	"c"	"sample"	-0.0783258349700509	0.592198650345667	0.20669615230664	0.448264809548022
18	24	"w_coffee.mp4"	"c"	"random"	-0.114524731463097	0.413525223227613	0.0189124922894184	0.253083976725281
18	24	"w_coffee.mp4"	"c"	"crossMov"	-0.0934596413208265	0.577446044668578	0.0392071561786074	0.22666461371401
18	24	"w_coffee.mp4"	"f"	"sample"	-0.411734568611656	0.704456653763672	0.283419409356512	0.615714651112281
18	24	"w_coffee.mp4"	"f"	"random"	-0.547407511376188	0.624537407391995	0.0173893693245941	0.479263775841439
18	24	"w_coffee.mp4"	"f"	"crossMov"	-0.471349014840139	0.687645064210606	0.0324003460243532	0.430662717907593
18	26	"w_coffee.mp4"	"c"	"sample"	-0.131745459914629	0.563902825623061	0.251336887230162	0.501198716896201
18	26	"w_coffee.mp4"	"c"	"random"	-0.263795804410231	0.447536830529627	-0.0204094755881657	0.335235765355769
18	26	"w_coffee.mp4"	"c"	"crossMov"	-0.128665656217678	0.650904823331989	0.0234228425174993	0.194640494755714
18	26	"w_coffee.mp4"	"f"	"sample"	-0.463529019862854	0.751185629870719	0.370957870249484	0.671777093307059
18	26	"w_coffee.mp4"	"f"	"random"	-0.59013178020817	0.688958353870115	0.00409539634527496	0.465836415170541
18	26	"w_coffee.mp4"	"f"	"crossMov"	-0.52907897529118	0.731264703940058	0.0420736039364271	0.447927222193095
18	28	"w_coffee.mp4"	"c"	"sample"	-0.102266373649752	0.599904440144311	0.183804073796014	0.404391208306231
18	28	"w_coffee.mp4"	"c"	"random"	-0.174682090630663	0.494086898831786	-0.0352373057325447	0.20794199089048
18	28	"w_coffee.mp4"	"c"	"crossMov"	-0.104301937354706	0.617604575798352	0.0269326823244833	0.196072921240756
18	28	"w_coffee.mp4"	"f"	"sample"	-0.551326701338933	0.675253166028995	0.283953218930892	0.681376916047728
18	28	"w_coffee.mp4"	"f"	"random"	-0.563917099315509	0.671276538709213	0.0114909105433876	0.464071621814522
18	28	"w_coffee.mp4"	"f"	"crossMov"	-0.524240957198075	0.69502818108205	0.0298324197874782	0.445667964308417
18	30	"w_coffee.mp4"	"c"	"sample"	-0.0971045104205452	0.598465846471173	0.210749279003065	0.442791520604423
18	30	"w_coffee.mp4"	"c"	"random"	-0.165465267595827	0.479590668999329	-0.00304471046214902	0.248149939147829
18	30	"w_coffee.mp4"	"c"	"crossMov"	-0.108500725268656	0.622288999412876	0.027222154047403	0.186161968740638
18	30	"w_coffee.mp4"	"f"	"sample"	-0.486184043029812	0.711178634660003	0.333386199701259	0.671921404209714
18	30	"w_coffee.mp4"	"f"	"random"	-0.608387739728921	0.647238532217186	-0.0206399625917751	0.465161496989897
18	30	"w_coffee.mp4"	"f"	"crossMov"	-0.516759682878819	0.719364593008092	0.022685770856754	0.429575596454
18	32	"w_coffee.mp4"	"c"	"sample"	-0.104980133145555	0.578342754604478	0.205422663893695	0.465027501227619
18	32	"w_coffee.mp4"	"c"	"random"	-0.176989227515662	0.442903666440502	-0.00714451640150755	0.259562622009301
18	32	"w_coffee.mp4"	"c"	"crossMov"	-0.106211222642428	0.619213113573987	0.0280660905488333	0.200524147701278
18	32	"w_coffee.mp4"	"f"	"sample"	-0.377972302324561	0.685374340108686	0.30404170213842	0.637880325457462
18	32	"w_coffee.mp4"	"f"	"random"	-0.528194411684158	0.598735334154569	0.0125266979739429	0.477312432838368
18	32	"w_coffee.mp4"	"f"	"crossMov"	-0.452676057887765	0.671834104290512	0.0259096699827654	0.418232601145466
19	2	"w_dishes.mp4"	"c"	"sample"	-0.0260460608616899	0.862775766043478	-0.0260460608616899	0
19	2	"w_dishes.mp4"	"c"	"random"	-0.0260460608616899	0.862775766043478	-0.0260460608616899	0
19	2	"w_dishes.mp4"	"c"	"crossMov"	-0.0416700685264894	0.681923940717632	-0.00327465943672772	0.0601851851851852
19	2	"w_dishes.mp4"	"f"	"sample"	-0.277053744243433	0.731421884802664	0.18333730379935	0.456521739130435
19	2	"w_dishes.mp4"	"f"	"random"	-0.277053744243433	0.731421884802664	-0.123590061562506	0.152173913043478
19	2	"w_dishes.mp4"	"f"	"crossMov"	-0.284997548328992	0.745119083916735	0.0261616504615719	0.292186776802873
19	4	"w_dishes.mp4"	"c"	"sample"	-0.086587288232689	0.52196486752572	0.0130511320419348	0.182173202614379
19	4	"w_dishes.mp4"	"c"	"random"	-0.0868784753608473	0.573996104414612	0.0449932107504478	0.198888888888889
19	4	"w_dishes.mp4"	"c"	"crossMov"	-0.0697054707888621	0.636308695239654	-0.0120114499514063	0.0810582010582011
19	4	"w_dishes.mp4"	"f"	"sample"	-0.53879722003642	0.701805290728215	0.120689952279205	0.527205933386287
19	4	"w_dishes.mp4"	"f"	"random"	-0.600557111320362	0.726938200897167	-0.0579872650349494	0.397928764598557
19	4	"w_dishes.mp4"	"f"	"crossMov"	-0.464209068221134	0.750899400149112	0.0282892418986896	0.393492236500893
19	6	"w_dishes.mp4"	"c"	"sample"	-0.0412570031427776	0.549619713003991	0.121905180325114	0.336177248677249
19	6	"w_dishes.mp4"	"c"	"random"	-0.0460766712716985	0.490457873706372	-0.0245752361086851	0.03125
19	6	"w_dishes.mp4"	"c"	"crossMov"	-0.0519093617707627	0.553628001563717	0.00569329607638782	0.0908770242103576
19	6	"w_dishes.mp4"	"f"	"sample"	-0.344977552306306	0.710653709382978	0.222138451866728	0.516969994462758
19	6	"w_dishes.mp4"	"f"	"random"	-0.416926134686146	0.679787741069252	-0.00705243657521511	0.357589786816996
19	6	"w_dishes.mp4"	"f"	"crossMov"	-0.400035901717649	0.696159744088526	0.0493001845875493	0.404122174497709
19	8	"w_dishes.mp4"	"c"	"sample"	-0.078507152993651	0.595627450126259	0.260096554810358	0.542750850340136
19	8	"w_dishes.mp4"	"c"	"random"	-0.0968445044309379	0.485397230091248	-0.000476737270775979	0.140343481044701
19	8	"w_dishes.mp4"	"c"	"crossMov"	-0.0798274792250612	0.578501819243087	-0.00110716617095669	0.10644806788265
19	8	"w_dishes.mp4"	"f"	"sample"	-0.4974518194742	0.717877559904065	0.405400853830331	0.725639349056699
19	8	"w_dishes.mp4"	"f"	"random"	-0.595700548112565	0.679614792402996	0.0182990251932807	0.477653337158878
19	8	"w_dishes.mp4"	"f"	"crossMov"	-0.496373450751891	0.735936398320113	0.0400854758616767	0.423326087789209
19	10	"w_dishes.mp4"	"c"	"sample"	-0.125644479326189	0.541823924782795	0.106920067612717	0.370968403150734
19	10	"w_dishes.mp4"	"c"	"random"	-0.138634136840629	0.49832502832044	0.0113475421924526	0.227863802863803
19	10	"w_dishes.mp4"	"c"	"crossMov"	-0.0953572354549451	0.634836163947603	0.013323836726759	0.145781491963082
19	10	"w_dishes.mp4"	"f"	"sample"	-0.66137883620454	0.765889662901771	0.295769943327336	0.667375413576055
19	10	"w_dishes.mp4"	"f"	"random"	-0.680521280174772	0.730459325642018	-0.0150090248028058	0.471415702434771
19	10	"w_dishes.mp4"	"f"	"crossMov"	-0.592401518691155	0.782558021107268	0.0432894058199235	0.456489751977693
19	12	"w_dishes.mp4"	"c"	"sample"	-0.0650798605423021	0.586500714390114	0.316550457365976	0.618709937020529
19	12	"w_dishes.mp4"	"c"	"random"	-0.0924268995788027	0.383131469645195	-0.00981100531798666	0.184608240459304
19	12	"w_dishes.mp4"	"c"	"crossMov"	-0.0770365773583346	0.540320805524501	0.0649926722486584	0.225869307872701
19	12	"w_dishes.mp4"	"f"	"sample"	-0.463076577927751	0.611440414858569	0.29503989020861	0.715306399931672
19	12	"w_dishes.mp4"	"f"	"random"	-0.546002082090974	0.567714979082892	-0.0336373482420612	0.453465592201809
19	12	"w_dishes.mp4"	"f"	"crossMov"	-0.438618318618249	0.636227852037189	0.0466626634686415	0.431281807738082
19	14	"w_dishes.mp4"	"c"	"sample"	-0.107577923891863	0.52057331056262	0.151301023218928	0.41453756374809
19	14	"w_dishes.mp4"	"c"	"random"	-0.128387271525815	0.441010996445774	0.0261580911426127	0.260934993492977
19	14	"w_dishes.mp4"	"c"	"crossMov"	-0.0901974305685893	0.587213651918976	0.0341697478596192	0.182819372241786
19	14	"w_dishes.mp4"	"f"	"sample"	-0.60062128456422	0.79622817470611	0.38211853257938	0.703169564867617
19	14	"w_dishes.mp4"	"f"	"random"	-0.704986166324653	0.728761117226521	-0.0300516453412597	0.46966142742108
19	14	"w_dishes.mp4"	"f"	"crossMov"	-0.592757545795773	0.787799290157446	0.0401491826538391	0.454988097840246
19	16	"w_dishes.mp4"	"c"	"sample"	-0.122126122432742	0.551678597979309	0.310464503134401	0.594452704989157
19	16	"w_dishes.mp4"	"c"	"random"	-0.201362265743473	0.460837494616262	0.0117114032428802	0.292141590319334
19	16	"w_dishes.mp4"	"c"	"crossMov"	-0.112085060428298	0.59054068049681	0.0382508329050441	0.205987818019943
19	16	"w_dishes.mp4"	"f"	"sample"	-0.701422376563928	0.768369902145131	0.410998989393869	0.756720202571681
19	16	"w_dishes.mp4"	"f"	"random"	-0.714655137053779	0.754386307211697	0.0268633750470041	0.503508102107969
19	16	"w_dishes.mp4"	"f"	"crossMov"	-0.642720294967104	0.782309182604941	0.0353441765030982	0.472509210482641
19	18	"w_dishes.mp4"	"c"	"sample"	-0.118343071935744	0.611147157839421	0.21573711903193	0.481445012650126
19	18	"w_dishes.mp4"	"c"	"random"	-0.153966245452138	0.442887315563182	0.022005389727685	0.292266633842868
19	18	"w_dishes.mp4"	"c"	"crossMov"	-0.101043439279668	0.581128127655586	0.0334318233759829	0.192162256204162
19	18	"w_dishes.mp4"	"f"	"sample"	-0.448527306918686	0.757282765667117	0.344019103689725	0.646434642913714
19	18	"w_dishes.mp4"	"f"	"random"	-0.557813095733469	0.679014633572143	0.0177284397544392	0.454100787788596
19	18	"w_dishes.mp4"	"f"	"crossMov"	-0.509082355509105	0.71309440546903	0.0426706930402308	0.44419260454766
19	20	"w_dishes.mp4"	"c"	"sample"	-0.156230222608725	0.544418159012067	0.127051110552902	0.404855576963697
19	20	"w_dishes.mp4"	"c"	"random"	-0.202482100415317	0.462526906886655	-0.0222481581432154	0.234967356013552
19	20	"w_dishes.mp4"	"c"	"crossMov"	-0.107791600934491	0.609225381833398	0.0176825619642719	0.177578776694643
19	20	"w_dishes.mp4"	"f"	"sample"	-0.642558089555234	0.763782145920267	0.327581055942858	0.680972497250074
19	20	"w_dishes.mp4"	"f"	"random"	-0.66307533348365	0.725264206924407	0.0302814684292326	0.496791951775151
19	20	"w_dishes.mp4"	"f"	"crossMov"	-0.595114367826282	0.774841547259622	0.0408740358188936	0.458395544557782
19	22	"w_dishes.mp4"	"c"	"sample"	-0.07285066074215	0.644387540562731	0.236366452602238	0.436437256164828
19	22	"w_dishes.mp4"	"c"	"random"	-0.115905340285372	0.464301398077865	-0.00795606346470181	0.172655443502615
19	22	"w_dishes.mp4"	"c"	"crossMov"	-0.0872384206007403	0.571778196846661	0.0352814556993001	0.188587654161226
19	22	"w_dishes.mp4"	"f"	"sample"	-0.57558335433256	0.78203650862266	0.387070191218405	0.700043148579346
19	22	"w_dishes.mp4"	"f"	"random"	-0.670002931516593	0.716009747992608	-0.00475227371863514	0.479893759742409
19	22	"w_dishes.mp4"	"f"	"crossMov"	-0.56424155432261	0.777569565523334	0.0464122640386791	0.450876472641913
19	24	"w_dishes.mp4"	"c"	"sample"	-0.11099847455605	0.489333337118597	0.269397281349002	0.656853196176932
19	24	"w_dishes.mp4"	"c"	"random"	-0.19334559453331	0.403326602716102	-0.00828709062127405	0.265508894127315
19	24	"w_dishes.mp4"	"c"	"crossMov"	-0.106889234153442	0.564045362413135	0.0317459619460343	0.204605279433683
19	24	"w_dishes.mp4"	"f"	"sample"	-0.626132645244896	0.716674604564958	0.339193278785471	0.700433849033896
19	24	"w_dishes.mp4"	"f"	"random"	-0.672585060206804	0.685699496452931	-0.0159359938560917	0.471886726120999
19	24	"w_dishes.mp4"	"f"	"crossMov"	-0.577482756044307	0.733654601577634	0.0457554731584264	0.465376476129493
19	26	"w_dishes.mp4"	"c"	"sample"	-0.0774357106023826	0.653662446836084	0.274013747375198	0.472594788580521
19	26	"w_dishes.mp4"	"c"	"random"	-0.144548016851651	0.404325608805019	-0.0174896626240016	0.210381526910755
19	26	"w_dishes.mp4"	"c"	"crossMov"	-0.093802784160939	0.576792866721874	0.028407684894516	0.18625402544801
19	26	"w_dishes.mp4"	"f"	"sample"	-0.560376179512492	0.745068834502112	0.379214728147633	0.708336728179516
19	26	"w_dishes.mp4"	"f"	"random"	-0.646120879944569	0.694377777071468	0.0175857519456008	0.497833998028764
19	26	"w_dishes.mp4"	"f"	"crossMov"	-0.544907435047676	0.754544980385506	0.0432611673045823	0.44633005745957
19	28	"w_dishes.mp4"	"c"	"sample"	-0.0854521843989809	0.637528827320692	0.25241178184378	0.467324218564623
19	28	"w_dishes.mp4"	"c"	"random"	-0.154609534530019	0.427458350884373	-0.00871258275545323	0.260415043430235
19	28	"w_dishes.mp4"	"c"	"crossMov"	-0.0965585210965623	0.600989143558386	0.0175116077693823	0.172943015776897
19	28	"w_dishes.mp4"	"f"	"sample"	-0.571524818120797	0.78166994822502	0.396046370081125	0.710167447401631
19	28	"w_dishes.mp4"	"f"	"random"	-0.672650833249665	0.713407635751875	0.00191811898184766	0.486491197418685
19	28	"w_dishes.mp4"	"f"	"crossMov"	-0.572169232403767	0.773243119532441	0.0454914490283762	0.456360948658698
19	30	"w_dishes.mp4"	"c"	"sample"	-0.0928396970027635	0.5431816702859	0.198509106288639	0.500956528327315
19	30	"w_dishes.mp4"	"c"	"random"	-0.13616524119269	0.42467797947317	9.05757275356758e-05	0.230082763829838
19	30	"w_dishes.mp4"	"c"	"crossMov"	-0.0895824911056237	0.545324210026658	0.0304169179355255	0.191108164751389
19	30	"w_dishes.mp4"	"f"	"sample"	-0.549338547238971	0.76807688314369	0.366332709839381	0.67887647915047
19	30	"w_dishes.mp4"	"f"	"random"	-0.635477767381425	0.713989707949361	0.0121435261676002	0.483156878673602
19	30	"w_dishes.mp4"	"f"	"crossMov"	-0.553426372365767	0.757957825043014	0.0391777133481966	0.447832810054966
19	32	"w_dishes.mp4"	"c"	"sample"	-0.131605155643036	0.556588347104028	0.203207297032703	0.499348284521436
19	32	"w_dishes.mp4"	"c"	"random"	-0.212062047485772	0.432864242417614	0.00475272074425798	0.318604314960553
19	32	"w_dishes.mp4"	"c"	"crossMov"	-0.11133793413549	0.604478977308017	0.0252849035754049	0.194635888841346
19	32	"w_dishes.mp4"	"f"	"sample"	-0.659101211677431	0.751584994435346	0.328610591355278	0.69298567480943
