"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"minCorrelation"	"maxCorrelation"	"actCorrelation"	"agreementIndex"
31	22	"3Iron"	"f"	"sample"	-0.360084337965949	0.732510180454613	0.246865015527669	0.556534951515659
31	22	"3Iron"	"f"	"random"	-0.511682389144412	0.652556436524659	-0.0111087404787106	0.429347564259001
31	22	"3Iron"	"f"	"crossMov"	-0.341284801192546	0.768144429307568	0.0118122920698416	0.315915222589267
31	22	"Corn"	"c"	"sample"	-0.0914669057419604	0.677884067588541	0.240442505858887	0.431787418137828
31	22	"Corn"	"c"	"random"	-0.157018975758817	0.481742960747635	-0.0219885456251959	0.20900125781483
31	22	"Corn"	"c"	"crossMov"	-0.107760669313101	0.642649158599337	0.0153244887090229	0.165910340615961
31	22	"Corn"	"f"	"sample"	-0.334559026163152	0.766366179945971	0.26979909430309	0.546925884729394
31	22	"Corn"	"f"	"random"	-0.494817642084686	0.651179195278356	0.0135350363512092	0.44288850894599
31	22	"Corn"	"f"	"crossMov"	-0.359235804050412	0.732329590905811	0.00932056488642526	0.333602295384092
31	24	"3Iron"	"c"	"sample"	-0.120650832920019	0.689528927794304	0.254757137252517	0.452891045977263
31	24	"3Iron"	"c"	"random"	-0.215736729640796	0.489293575125833	-0.0028730176676127	0.305134553625517
31	24	"3Iron"	"c"	"crossMov"	-0.115869751515845	0.67857508667572	0.0183269833717516	0.167590427119261
31	24	"3Iron"	"f"	"sample"	-0.361833952155258	0.771982313945593	0.319419005249178	0.59710635714284
31	24	"3Iron"	"f"	"random"	-0.542730621129103	0.639367153582883	0.00021001352247392	0.457720496559641
31	24	"3Iron"	"f"	"crossMov"	-0.320266782973703	0.800350111054631	-0.0152922674568581	0.271637406278586
31	24	"Corn"	"c"	"sample"	-0.112321566606793	0.667933126720049	0.263060675603986	0.468715174560127
31	24	"Corn"	"c"	"random"	-0.202727272853002	0.491670979416571	-0.00108770660869785	0.286514833510632
31	24	"Corn"	"c"	"crossMov"	-0.118334842042883	0.686554580464702	0.0155892348645471	0.164457561190173
31	24	"Corn"	"f"	"sample"	-0.320478412091389	0.791077084731392	0.393217792639951	0.635075022879376
31	24	"Corn"	"f"	"random"	-0.547794454018956	0.65190897677077	0.000499629016018061	0.456712558829979
31	24	"Corn"	"f"	"crossMov"	-0.36484525548423	0.768232938771583	-0.0212296447744269	0.299187087563236
31	26	"3Iron"	"c"	"sample"	-0.141282183081093	0.648603206092229	0.164995995851228	0.381688647397462
31	26	"3Iron"	"c"	"random"	-0.209044851668871	0.535567822528924	-0.000554742098170639	0.274488660063141
31	26	"3Iron"	"c"	"crossMov"	-0.111477065057319	0.70486101718396	0.00212722903811903	0.133598801649128
31	26	"3Iron"	"f"	"sample"	-0.388646311625256	0.751456183770935	0.243243156570593	0.549419257135573
31	26	"3Iron"	"f"	"random"	-0.546134150281499	0.629541467468362	0.0073998684143731	0.470420100346006
31	26	"3Iron"	"f"	"crossMov"	-0.366244594069951	0.756786562042889	-0.00304206048979223	0.322330456972175
31	26	"Corn"	"c"	"sample"	-0.100997331462576	0.69569874390682	0.230395841682702	0.414936677520782
31	26	"Corn"	"c"	"random"	-0.172362912539887	0.489259983547261	-0.00573732784475844	0.243570451688788
31	26	"Corn"	"c"	"crossMov"	-0.130168696506581	0.637335549566324	0.00703254954200864	0.181638638174335
31	26	"Corn"	"f"	"sample"	-0.364952891085967	0.75116744650432	0.281997751723588	0.575141091497761
31	26	"Corn"	"f"	"random"	-0.549193774746198	0.650263195963916	0.00849430557342512	0.463227860322494
31	26	"Corn"	"f"	"crossMov"	-0.391167920908815	0.748262480889534	-0.0052143468337364	0.334980938283515
31	28	"3Iron"	"c"	"sample"	-0.164245951337855	0.645470570521785	0.179121857666523	0.414089262781104
31	28	"3Iron"	"c"	"random"	-0.257645149273011	0.528986737090296	-0.00360869611008574	0.313009207276401
31	28	"3Iron"	"c"	"crossMov"	-0.145708165326284	0.65934526786986	0.00703433840788792	0.188246452595701
31	28	"3Iron"	"f"	"sample"	-0.453497111521309	0.72828855313521	0.233709869963094	0.572924514103302
31	28	"3Iron"	"f"	"random"	-0.551827954805062	0.674406700160116	-0.00347330854565982	0.446376372360123
31	28	"3Iron"	"f"	"crossMov"	-0.427940705768878	0.74724210850905	-0.00271292715988684	0.359324346656846
31	28	"Corn"	"c"	"sample"	-0.130689585913233	0.628327515581198	0.195499061632827	0.426741719780743
31	28	"Corn"	"c"	"random"	-0.210990709883799	0.465964264583329	-0.000196552118919702	0.311510302429969
31	28	"Corn"	"c"	"crossMov"	-0.149746981760233	0.620899783632367	0.00495558383615525	0.198128797379116
31	28	"Corn"	"f"	"sample"	-0.410819616060843	0.739261481495943	0.247364047862886	0.566589202207907
31	28	"Corn"	"f"	"random"	-0.531746396863343	0.656151852594029	0.000741370486161277	0.449247553441501
31	28	"Corn"	"f"	"crossMov"	-0.438982070008492	0.720085892044792	-0.00602687488574483	0.369066579687948
31	30	"3Iron"	"c"	"sample"	-0.148602764383873	0.6602550695929	0.191251027848261	0.409441425731945
31	30	"3Iron"	"c"	"random"	-0.242973747297811	0.539796805109808	0.00158493434281476	0.307162970342206
31	30	"3Iron"	"c"	"crossMov"	-0.13023492648198	0.680286987475848	-0.00879843487210671	0.146436253202577
31	30	"3Iron"	"f"	"sample"	-0.404692512460025	0.731951905581847	0.258482309471986	0.580511280779716
31	30	"3Iron"	"f"	"random"	-0.542038539567173	0.650147118882992	0.0110615761368214	0.463635522058021
31	30	"3Iron"	"f"	"crossMov"	-0.383948047190684	0.761567723960837	0.00504756211121228	0.337571337835102
31	30	"Corn"	"c"	"sample"	-0.118164726769076	0.664567744460777	0.212050165413756	0.419238058490452
31	30	"Corn"	"c"	"random"	-0.208497099025852	0.470100157839045	-0.0144023697946857	0.284616317499525
31	30	"Corn"	"c"	"crossMov"	-0.136272064648637	0.643256800180872	-0.00775095313851783	0.164815746489881
31	30	"Corn"	"f"	"sample"	-0.374635096893392	0.756248876719178	0.277839879540751	0.574803361904329
31	30	"Corn"	"f"	"random"	-0.525897882956654	0.664149536434814	-0.000422053424186886	0.441294445148418
31	30	"Corn"	"f"	"crossMov"	-0.397680127630597	0.726807414733682	0.00506279890183991	0.355747721964304
31	32	"3Iron"	"c"	"sample"	-0.142459054917627	0.643170263681276	0.208153414042775	0.43798498714029
31	32	"3Iron"	"c"	"random"	-0.248804921133228	0.518347826439507	-0.00597398704707244	0.304770797638324
31	32	"3Iron"	"c"	"crossMov"	-0.135113546581458	0.634508220562412	0.00319035434351103	0.176598611324233
31	32	"3Iron"	"f"	"sample"	-0.446225164769064	0.723754790027343	0.246081081787876	0.585610948981537
31	32	"3Iron"	"f"	"random"	-0.588825601421284	0.626452375291994	-0.0103872670666625	0.472670965940336
31	32	"3Iron"	"f"	"crossMov"	-0.394652621295921	0.751996555839712	-0.00246256033985123	0.338511943929939
31	32	"Corn"	"c"	"sample"	-0.126895456350669	0.6272331346069	0.207561120382207	0.440140711576997
31	32	"Corn"	"c"	"random"	-0.215276992227926	0.474286550612651	-0.00176507206037848	0.300959852860702
31	32	"Corn"	"c"	"crossMov"	-0.13562837211048	0.639173624410581	0.00448971908704855	0.182019533466024
31	32	"Corn"	"f"	"sample"	-0.374363801572421	0.746451402169756	0.285334255591515	0.583540479919962
31	32	"Corn"	"f"	"random"	-0.536706000539588	0.653943153493537	0.0168998752452719	0.465081274918104
31	32	"Corn"	"f"	"crossMov"	-0.428831045398392	0.714740189974185	-0.00747353736744832	0.362730327905757
32	2	"3Iron"	"c"	"sample"	-0.0295396614239774	0.546993040850892	-0.0295396614239774	0
32	2	"3Iron"	"c"	"random"	-0.0295396614239774	0.546993040850892	-0.0295396614239774	0
32	2	"3Iron"	"c"	"crossMov"	-0.0411032163012134	0.782129525544526	-0.0065320030794853	0.0333333333333333
32	2	"3Iron"	"f"	"sample"	-0.107561732527421	0.960507400990475	0.0738084976925994	0.169811320754717
32	2	"3Iron"	"f"	"random"	-0.107561732527421	0.960507400990475	-0.0269527413185228	0.0754716981132075
32	2	"3Iron"	"f"	"crossMov"	-0.142575951713642	0.756372909071196	-0.0168201840646056	0.14004329004329
32	2	"Corn"	"c"	"sample"	-0.0272232304900181	1	0.0412583182093164	0.0666666666666667
32	2	"Corn"	"c"	"random"	-0.0272232304900181	1	-0.0272232304900181	0
32	2	"Corn"	"c"	"crossMov"	-0.0442633894872819	0.615028148665391	-0.00031062027710373	0.0666666666666667
32	2	"Corn"	"f"	"sample"	-0.103231635389587	0.697167071877623	0.170588974991301	0.342105263157895
32	2	"Corn"	"f"	"random"	-0.103231635389587	0.697167071877623	0.0442102317385831	0.184210526315789
32	2	"Corn"	"f"	"crossMov"	-0.146215635491876	0.733979330926483	-0.020535554983409	0.138557343020239
32	4	"3Iron"	"c"	"sample"	-0.071224404030163	0.705363912368485	0.149843481670466	0.286669753562793
32	4	"3Iron"	"c"	"random"	-0.0772361506698778	0.596967935147893	-0.0141726087858709	0.0936599515491521
32	4	"3Iron"	"c"	"crossMov"	-0.0667177635481578	0.747363543283982	-0.0279797686573366	0.0477813852813853
32	4	"3Iron"	"f"	"sample"	-0.186554060363305	0.716878910982732	0.118636473613684	0.337690631808279
32	4	"3Iron"	"f"	"random"	-0.2026874955798	0.625079582134372	-0.0277846132807467	0.212554709471077
32	4	"3Iron"	"f"	"crossMov"	-0.206339722339979	0.702726794306987	-0.0206003016484854	0.204637709314945
32	4	"Corn"	"c"	"sample"	-0.0514171557204211	0.697941028075096	0.16308649507782	0.29019816390506
32	4	"Corn"	"c"	"random"	-0.0561302259390929	0.603847071980727	0.0109674021220656	0.104606244671782
32	4	"Corn"	"c"	"crossMov"	-0.0676075714930557	0.700418609704111	-0.0267064357580155	0.0537828947368421
32	4	"Corn"	"f"	"sample"	-0.181429967467775	0.706286416270591	0.136178525914758	0.356266613503456
32	4	"Corn"	"f"	"random"	-0.198193042649859	0.638652790003965	-0.0215569904799474	0.21126568144357
32	4	"Corn"	"f"	"crossMov"	-0.207452852085383	0.731358914042288	-0.0228358041683909	0.195060082376484
32	6	"3Iron"	"c"	"sample"	-0.0673758555167003	0.6085101238719	0.190051834578568	0.41583123160992
32	6	"3Iron"	"c"	"random"	-0.0757425022151196	0.558086053193698	0.0139927395149023	0.137394994942165
32	6	"3Iron"	"c"	"crossMov"	-0.076051617630844	0.600781492544629	0.0207406594087102	0.134348670532881
32	6	"3Iron"	"f"	"sample"	-0.239444014717093	0.735539937654841	0.225171608446004	0.475451779914095
32	6	"3Iron"	"f"	"random"	-0.281138825930797	0.685715384379462	0.0361915363313711	0.326164346516641
32	6	"3Iron"	"f"	"crossMov"	-0.238917597529349	0.75889213741572	0.0286081671533048	0.270485282305425
32	6	"Corn"	"c"	"sample"	-0.0686854165550984	0.633681391895639	0.179145145190685	0.38255038908024
32	6	"Corn"	"c"	"random"	-0.0795613230170132	0.5164684990794	-0.0225835019729882	0.0883480975630456
32	6	"Corn"	"c"	"crossMov"	-0.0777673723546287	0.623760684118731	0.0205352150675056	0.131947977434089
32	6	"Corn"	"f"	"sample"	-0.219381045904686	0.738464815512305	0.273273978123689	0.517085732294469
32	6	"Corn"	"f"	"random"	-0.272003336168397	0.676368932156533	0.0228175508800011	0.31150461846329
32	6	"Corn"	"f"	"crossMov"	-0.249110899961884	0.73532258741493	0.0249397136263002	0.277645643254161
32	8	"3Iron"	"c"	"sample"	-0.089946458393391	0.622544043792781	0.0813750530849904	0.229577940841006
32	8	"3Iron"	"c"	"random"	-0.101723115361926	0.502298331421066	-0.0277969682361076	0.114856719048792
32	8	"3Iron"	"c"	"crossMov"	-0.0896799329298415	0.628827327128713	-0.0254262208316449	0.0835455734197153
32	8	"3Iron"	"f"	"sample"	-0.328529861165707	0.734822017807349	0.105721140639842	0.408295435824167
32	8	"3Iron"	"f"	"random"	-0.378190140866459	0.661500787084155	-0.0188997513547907	0.347033763399768
32	8	"3Iron"	"f"	"crossMov"	-0.320871849443066	0.749271295117164	-0.00192619276161952	0.295651423861647
32	8	"Corn"	"c"	"sample"	-0.0791454805356643	0.621516990224736	0.0856312746750385	0.241645665298423
32	8	"Corn"	"c"	"random"	-0.0850936350627364	0.558229686399706	0.0132096839967014	0.142441664165666
32	8	"Corn"	"c"	"crossMov"	-0.0900632389416105	0.585138259954205	-0.0182364256075321	0.115677116548093
32	8	"Corn"	"f"	"sample"	-0.302697933916652	0.738949236671102	0.150499142554662	0.433272392315312
32	8	"Corn"	"f"	"random"	-0.366080121527148	0.674443679353775	-0.0184162276726269	0.334334775287287
32	8	"Corn"	"f"	"crossMov"	-0.340853564099283	0.738626082528701	0.000374913630839223	0.314900575813455
32	10	"3Iron"	"c"	"sample"	-0.109239261222236	0.703461338476391	0.239062126888099	0.45105162234223
32	10	"3Iron"	"c"	"random"	-0.147041240250992	0.549590444623868	-0.0154256136049206	0.188982340857341
32	10	"3Iron"	"c"	"crossMov"	-0.0997155477683784	0.740168588004183	0.0186585241690141	0.139899551161537
32	10	"3Iron"	"f"	"sample"	-0.304738096740821	0.759709694824408	0.272202207789964	0.539832813312387
32	10	"3Iron"	"f"	"random"	-0.42015239967558	0.655142462460657	0.0134915750570258	0.400553079138685
32	10	"3Iron"	"f"	"crossMov"	-0.277391925350764	0.766489032229645	-0.00509543842867156	0.257742932933556
32	10	"Corn"	"c"	"sample"	-0.0857103871219607	0.706813811718604	0.253140480862568	0.456557374061384
32	10	"Corn"	"c"	"random"	-0.114337027802277	0.542551349318125	0.00224172084879882	0.180778272132992
32	10	"Corn"	"c"	"crossMov"	-0.101732942550437	0.679158487732232	0.0165639088120461	0.149382252631127
32	10	"Corn"	"f"	"sample"	-0.264022464572972	0.767163890200985	0.344349616288651	0.593236781193716
32	10	"Corn"	"f"	"random"	-0.40775473758667	0.652714469103954	-0.00618565364770707	0.375467002406343
32	10	"Corn"	"f"	"crossMov"	-0.303224513147353	0.753568304851112	-0.00477847631473658	0.279502092942536
32	12	"3Iron"	"c"	"sample"	-0.144036834811101	0.665996919731163	0.158653365540156	0.375411011995653
32	12	"3Iron"	"c"	"random"	-0.188470005512145	0.550040347139664	-0.0272944479709141	0.218757150807334
32	12	"3Iron"	"c"	"crossMov"	-0.130067373008746	0.679788452974201	0.000221836708655244	0.159809703842756
32	12	"3Iron"	"f"	"sample"	-0.432282040902883	0.725073164852685	0.157564089466233	0.503573240245062
32	12	"3Iron"	"f"	"random"	-0.5398595162373	0.683908883865924	0.00178505546655497	0.442439150752101
32	12	"3Iron"	"f"	"crossMov"	-0.381240711026933	0.75341113299695	0.00597731674220117	0.337186940810583
32	12	"Corn"	"c"	"sample"	-0.113814502281464	0.645026126329	0.162012208980852	0.355063828425078
32	12	"Corn"	"c"	"random"	-0.137629455415902	0.59119956421184	0.0323807373195748	0.229493026498278
32	12	"Corn"	"c"	"crossMov"	-0.132564664241509	0.640357581164121	0.00104269443585501	0.1719334171455
32	12	"Corn"	"f"	"sample"	-0.353251708746843	0.74061994569508	0.222961959128391	0.525268688639716
32	12	"Corn"	"f"	"random"	-0.495348816650526	0.686293148048363	-0.0079184108681531	0.410092576020459
32	12	"Corn"	"f"	"crossMov"	-0.420111007117496	0.717378341223368	0.0100117022886264	0.376430770823005
32	14	"3Iron"	"c"	"sample"	-0.0885091833235144	0.65851999612684	0.198463027751622	0.380694355604367
32	14	"3Iron"	"c"	"random"	-0.121216319702491	0.515584691474946	0.00288516699772674	0.199773930109178
32	14	"3Iron"	"c"	"crossMov"	-0.0946056911511266	0.611050535391739	0.00711473219476793	0.148198046646267
32	14	"3Iron"	"f"	"sample"	-0.341669725419939	0.719560166484953	0.200933902983576	0.506415005154993
32	14	"3Iron"	"f"	"random"	-0.468368892633018	0.647402324778996	0.00246787944290313	0.415576104344769
32	14	"3Iron"	"f"	"crossMov"	-0.325236509538803	0.721519785420563	0.00619434501369587	0.314926517798988
32	14	"Corn"	"c"	"sample"	-0.0899660713153117	0.60214732525398	0.162402364300708	0.364180380872233
32	14	"Corn"	"c"	"random"	-0.122429236169897	0.455585689872757	-0.0272586184506787	0.16992714549741
32	14	"Corn"	"c"	"crossMov"	-0.088796729808028	0.654361391978657	-0.00221308755339175	0.111207432619892
32	14	"Corn"	"f"	"sample"	-0.30318108399631	0.709286977948425	0.209766329670941	0.503560425454664
32	14	"Corn"	"f"	"random"	-0.430930123516976	0.617045939486153	-0.00569984176411999	0.405992995980033
32	14	"Corn"	"f"	"crossMov"	-0.330900339959482	0.711365262309066	0.00319723279260519	0.316673434112464
32	16	"3Iron"	"c"	"sample"	-0.105019952511704	0.640412837241096	0.173270909182119	0.370278671787421
32	16	"3Iron"	"c"	"random"	-0.147896042460909	0.474440660508691	-0.0216315074701737	0.199464062836862
32	16	"3Iron"	"c"	"crossMov"	-0.0900219516093086	0.691377095559564	-0.000613578600842838	0.110577944803699
32	16	"3Iron"	"f"	"sample"	-0.364769930441581	0.717065634572804	0.196650456345342	0.513472015414486
32	16	"3Iron"	"f"	"random"	-0.510557052629953	0.656211343389716	0.00850580821697756	0.442551530148419
32	16	"3Iron"	"f"	"crossMov"	-0.351286858536514	0.725156363053792	-0.00999066920989029	0.315131465405449
32	16	"Corn"	"c"	"sample"	-0.0816134195299451	0.673428699349737	0.212006843601343	0.383777429852423
32	16	"Corn"	"c"	"random"	-0.119017811140651	0.489588616933911	-4.61011083533283e-05	0.195573271268532
32	16	"Corn"	"c"	"crossMov"	-0.0984179702248844	0.625114134127206	0.00272515875969195	0.14036433154386
32	16	"Corn"	"f"	"sample"	-0.347544610192452	0.72210613692223	0.232837059972342	0.537574301314861
32	16	"Corn"	"f"	"random"	-0.518935023084871	0.639573112933234	-0.00824803802931192	0.436592761770409
32	16	"Corn"	"f"	"crossMov"	-0.371656421679343	0.713117295558501	-0.0120228647551092	0.32746010601477
32	18	"3Iron"	"c"	"sample"	-0.17459595592647	0.659247737086091	0.138360744655112	0.368373460274721
32	18	"3Iron"	"c"	"random"	-0.232241033291856	0.568686155780694	-0.0103037594958794	0.273986545516475
32	18	"3Iron"	"c"	"crossMov"	-0.155943130670426	0.67491446218862	-0.00227329181442973	0.1832384494018
32	18	"3Iron"	"f"	"sample"	-0.440400506574189	0.740194612595257	0.211088145746923	0.543464331735546
32	18	"3Iron"	"f"	"random"	-0.526349731180789	0.677510026511862	0.00320755213507108	0.439835322875932
32	18	"3Iron"	"f"	"crossMov"	-0.418996260593209	0.747855639455417	-0.00346753893773462	0.350671234288476
32	18	"Corn"	"c"	"sample"	-0.141973479837148	0.649944453253465	0.164199732796858	0.382505869586963
32	18	"Corn"	"c"	"random"	-0.189150408630943	0.525465206775213	0.0155663899615085	0.285733429705481
32	18	"Corn"	"c"	"crossMov"	-0.164243999186313	0.636712969377556	-0.00485492223303262	0.195581915636509
32	18	"Corn"	"f"	"sample"	-0.408181495138495	0.746416457229937	0.238814262705503	0.557194506997705
32	18	"Corn"	"f"	"random"	-0.526327731796658	0.666347227642391	0.00109323126855113	0.444279943037618
32	18	"Corn"	"f"	"crossMov"	-0.440047547952021	0.737383801619436	-0.00180765734585929	0.369001015456021
32	20	"3Iron"	"c"	"sample"	-0.138542226292054	0.653318354592553	0.182620993901798	0.401495993185839
32	20	"3Iron"	"c"	"random"	-0.191327026684733	0.518769785249718	0.020477956496995	0.293543482770608
32	20	"3Iron"	"c"	"crossMov"	-0.127523466091359	0.6791924190089	-0.00364264443650972	0.151667165746343
32	20	"3Iron"	"f"	"sample"	-0.469745375990221	0.753886419411011	0.238813355984337	0.572696750894322
32	20	"3Iron"	"f"	"random"	-0.57173867943048	0.684151446227224	-0.0110017812688281	0.444234037605953
32	20	"3Iron"	"f"	"crossMov"	-0.431758993584446	0.761948441237929	0.00367471799934304	0.361147355610344
32	20	"Corn"	"c"	"sample"	-0.123700759563872	0.675612888917433	0.218947213643971	0.427042002124985
32	20	"Corn"	"c"	"random"	-0.188085089018512	0.516844067081131	0.00654710086372807	0.272693923489739
32	20	"Corn"	"c"	"crossMov"	-0.137906912035736	0.657325783175802	-0.0045124094160821	0.165541030615694
32	20	"Corn"	"f"	"sample"	-0.416675941713391	0.759132826647386	0.271485606301856	0.577729399581965
32	20	"Corn"	"f"	"random"	-0.55369800543773	0.687979851390503	0.014498301518197	0.457398219046924
32	20	"Corn"	"f"	"crossMov"	-0.461382074045868	0.753442888293334	0.000152136063977104	0.375477087003157
32	22	"3Iron"	"c"	"sample"	-0.103405959243313	0.66051724752714	0.221346900587318	0.429950656564999
32	22	"3Iron"	"c"	"random"	-0.155842297581962	0.503603111968994	0.0158488172997057	0.253413620782364
32	22	"3Iron"	"c"	"crossMov"	-0.0960884699705398	0.688936620681944	0.00608198433739782	0.132365313638941
32	22	"3Iron"	"f"	"sample"	-0.394251570955067	0.742177313228506	0.268055466693523	0.58605524429863
32	22	"3Iron"	"f"	"random"	-0.531959627810652	0.653968199810274	0.0119636113595847	0.457439170941078
32	22	"3Iron"	"f"	"crossMov"	-0.362836449269285	0.761116361644612	0.01021453626069	0.328771114390939
32	22	"Corn"	"c"	"sample"	-0.0932512769961593	0.681944307598066	0.252228835041806	0.454346625734569
32	22	"Corn"	"c"	"random"	-0.158661409557266	0.46965955912732	-0.0133014898189784	0.227640585039157
32	22	"Corn"	"c"	"crossMov"	-0.102425314930231	0.666778140754227	0.00502872825082607	0.138136003116293
32	22	"Corn"	"f"	"sample"	-0.331828736659368	0.751136641724137	0.276404422248901	0.567521313755261
32	22	"Corn"	"f"	"random"	-0.500497732109799	0.656934714217218	6.89109253428142e-05	0.431942357376221
32	22	"Corn"	"f"	"crossMov"	-0.367754374115871	0.729041958382106	0.00867766771690825	0.340027535169436
32	24	"3Iron"	"c"	"sample"	-0.138120239038619	0.646614463906897	0.187432670812953	0.410184531443911
32	24	"3Iron"	"c"	"random"	-0.20336266186137	0.545167630596899	0.0142584649913561	0.288418801975478
32	24	"3Iron"	"c"	"crossMov"	-0.120257723490382	0.683363026663493	0.0129727313032367	0.164184415126479
32	24	"3Iron"	"f"	"sample"	-0.440183184146543	0.733643537336528	0.246053042432693	0.580392201527609
32	24	"3Iron"	"f"	"random"	-0.567181721181788	0.649481165851808	0.0115494084287655	0.474555004832876
32	24	"3Iron"	"f"	"crossMov"	-0.443746336467348	0.714501308398934	0.0191871772417974	0.395249182441676
32	24	"Corn"	"c"	"sample"	-0.109775798239478	0.660886155682819	0.223965365360392	0.434963159172053
32	24	"Corn"	"c"	"random"	-0.175391031606975	0.529001062627734	0.00328872526280456	0.248781494543733
32	24	"Corn"	"c"	"crossMov"	-0.128590504041506	0.625110093062645	0.0181377229663158	0.196426460291464
32	24	"Corn"	"f"	"sample"	-0.424345052278959	0.70557740537923	0.220854669299636	0.565209652751356
32	24	"Corn"	"f"	"random"	-0.524021518578666	0.672239275783938	0.00693589444449919	0.443028047217704
32	24	"Corn"	"f"	"crossMov"	-0.427247315014408	0.728587074311955	0.0170789933052132	0.379834547846881
32	26	"3Iron"	"c"	"sample"	-0.131100659241502	0.634899855223012	0.187978178782743	0.428440526375447
32	26	"3Iron"	"c"	"random"	-0.191337174496346	0.489391677859249	0.00964694283972568	0.285448744913111
32	26	"3Iron"	"c"	"crossMov"	-0.10975782881602	0.692760076838966	0.0275630348930422	0.168299447908643
32	26	"3Iron"	"f"	"sample"	-0.356103046277483	0.766258564184621	0.285118617291709	0.567966905466226
32	26	"3Iron"	"f"	"random"	-0.530949919981074	0.654195697647363	0.0124356979374895	0.457323396865979
32	26	"3Iron"	"f"	"crossMov"	-0.339471894871308	0.762538940986491	0.00217119727791338	0.308433144186668
32	26	"Corn"	"c"	"sample"	-0.101989549541165	0.69578686696557	0.231103967543303	0.421157720627317
32	26	"Corn"	"c"	"random"	-0.165166219687573	0.516042910959996	0.00884482972273204	0.250661818602263
32	26	"Corn"	"c"	"crossMov"	-0.124697343619292	0.637653339528584	0.0264365176460147	0.199246268467305
32	26	"Corn"	"f"	"sample"	-0.339674475860788	0.759071659259597	0.310641135931436	0.585743168920131
32	26	"Corn"	"f"	"random"	-0.54343928516532	0.630684281260408	-0.00293151412036141	0.459378383495963
32	26	"Corn"	"f"	"crossMov"	-0.358759963737479	0.76485465722968	-0.00147517042031104	0.313145376441313
32	28	"3Iron"	"c"	"sample"	-0.129767091398621	0.667268286176854	0.218722492266726	0.424122354664144
32	28	"3Iron"	"c"	"random"	-0.228726079237736	0.462780282474959	-0.00720595604069979	0.318577696231569
32	28	"3Iron"	"c"	"crossMov"	-0.123072042831214	0.677611378775678	-0.00193394691265105	0.149740926270873
32	28	"3Iron"	"f"	"sample"	-0.469172521600055	0.736915456187022	0.253904016129836	0.595262767051199
32	28	"3Iron"	"f"	"random"	-0.565565491725029	0.661919412630083	-0.00568284332447909	0.45544287857828
32	28	"3Iron"	"f"	"crossMov"	-0.428857282315547	0.746650184560375	0.00968526652824758	0.369708430839328
32	28	"Corn"	"c"	"sample"	-0.115881503298665	0.66898719193334	0.224872754721247	0.426965669659366
32	28	"Corn"	"c"	"random"	-0.195442432948841	0.50332440055532	0.0047262858517614	0.278155996427468
32	28	"Corn"	"c"	"crossMov"	-0.123535306957349	0.657004241365408	-0.00141283448299697	0.157082274394586
32	28	"Corn"	"f"	"sample"	-0.401045581160735	0.735730234300989	0.264009670084599	0.580695224382397
32	28	"Corn"	"f"	"random"	-0.546806871526689	0.653863689291687	-0.00179041722389026	0.454664785933823
32	28	"Corn"	"f"	"crossMov"	-0.445485428616058	0.725131452159343	0.00837485191537017	0.383966310731778
32	30	"3Iron"	"c"	"sample"	-0.162981777589447	0.636390759118755	0.178186437609141	0.421834525512637
32	30	"3Iron"	"c"	"random"	-0.256857606753224	0.532037793366459	0.000238214284141689	0.324845137018504
32	30	"3Iron"	"c"	"crossMov"	-0.133584162085558	0.691219117971237	-0.0100120352076048	0.14935634758584
32	30	"3Iron"	"f"	"sample"	-0.427949733193303	0.743338149345908	0.24042494083421	0.568929588272049
32	30	"3Iron"	"f"	"random"	-0.526526956544433	0.65819129517333	-0.00781387140510897	0.436708054547747
32	30	"3Iron"	"f"	"crossMov"	-0.410397840151072	0.731301210611255	-0.00770962635550915	0.347690968014805
32	30	"Corn"	"c"	"sample"	-0.120248243064762	0.666278566840906	0.226195240401291	0.438283737725157
32	30	"Corn"	"c"	"random"	-0.195426081372311	0.536633319290263	0.0267119580911024	0.301119448623155
32	30	"Corn"	"c"	"crossMov"	-0.14879965759085	0.608759919732078	-0.0137521316030151	0.175727950088185
32	30	"Corn"	"f"	"sample"	-0.405354857672642	0.72769471127679	0.253404733880325	0.575470207013046
32	30	"Corn"	"f"	"random"	-0.543712245931592	0.657455566408071	0.0117958252978002	0.460372601005233
32	30	"Corn"	"f"	"crossMov"	-0.425217432921754	0.742998036780579	-0.00632676452726209	0.354962981468473
32	32	"3Iron"	"c"	"sample"	-0.127714646788168	0.621186214905479	0.194601891354861	0.426094764016746
32	32	"3Iron"	"c"	"random"	-0.213607324545041	0.446894910144854	-0.00244417350620468	0.318502455735268
32	32	"3Iron"	"c"	"crossMov"	-0.112788944841236	0.673602012745669	0.0172757956841629	0.166843338729761
32	32	"3Iron"	"f"	"sample"	-0.443925739745239	0.707192095641015	0.240078016059209	0.58982941336361
32	32	"3Iron"	"f"	"random"	-0.553489189592733	0.641439018621783	-0.0125704651892205	0.451441818880184
32	32	"3Iron"	"f"	"crossMov"	-0.422884041955554	0.717018063864684	-0.00403939132022453	0.363313559715043
32	32	"Corn"	"c"	"sample"	-0.108627523255972	0.662532838893436	0.235882279643973	0.440660201913881
32	32	"Corn"	"c"	"random"	-0.202973871842815	0.488950491618565	-0.00711969893792025	0.279332599715531
32	32	"Corn"	"c"	"crossMov"	-0.124491969094069	0.608243074010423	0.0163894707533513	0.193196865072268
