"subid"	"grain"	"keypressed"	"condition"	"movieName"	"clipNo"	"bpTime"	"totalMovieDur"
17	"f"	"space"	"Full"	"Corn"	"1"	126.9548	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	131.1976	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	135.474	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	138.13	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	145.5297	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	153.3472	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	160.9977	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	162.8184	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	169.7172	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	180.1072	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	189.4447	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	193.9215	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	204.5954	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	208.0364	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	215.2024	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	236.7008	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	247.4413	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	248.8111	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	250.5818	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	252.8535	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	254.2065	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	256.3114	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	262.0574	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	264.2122	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	267.7869	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	273.3327	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	279.8976	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	283.8064	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	289.1515	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	291.3732	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	291.5904	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	305.9224	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	306.1229	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	316.3627	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	316.5797	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	323.3114	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	323.5118	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	327.4541	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	332.7327	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	343.0389	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	352.911	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	354.9823	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	363.4513	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	369.4146	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	369.6151	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	370.8847	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	373.5907	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	383.4127	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	384.2981	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	401.1859	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	403.7916	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	407.5668	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	412.2105	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	418.9757	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	419.1761	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	419.4768	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	426.1418	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	427.2776	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	427.4781	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	429.0148	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	434.4271	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	440.4238	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	456.9107	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	463.3586	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	463.5758	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	468.1525	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	476.5213	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	479.5614	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	482.0004	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	488.2809	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	506.7893	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	515.041	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	528.7383	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	538.9278	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	546.9958	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	552.2743	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	553.995	588.688
17	"f"	"space"	"Full"	"Corn"	"1"	563.8169	588.688
18	"c"	"space"	"Full"	"3Iron"	"1"	28.4951	589.3222
18	"c"	"space"	"Full"	"3Iron"	"1"	162.4242	589.3222
18	"c"	"space"	"Full"	"3Iron"	"1"	314.2359	589.3222
18	"c"	"space"	"Full"	"3Iron"	"1"	337.0186	589.3222
18	"c"	"space"	"Full"	"Corn"	"1"	101.1343	588.688
18	"c"	"space"	"Full"	"Corn"	"1"	150.216	588.688
18	"c"	"space"	"Full"	"Corn"	"1"	373.6757	588.688
18	"c"	"space"	"Full"	"Corn"	"1"	422.5073	588.688
18	"f"	"space"	"Full"	"3Iron"	"1"	2.5646	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	5.8979	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	15.3475	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	25.664	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	30.0305	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	38.0134	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	45.4799	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	56.1297	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	63.4628	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	70.6626	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	77.6122	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	84.4619	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	91.6618	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	98.7281	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	102.528	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	109.3445	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	117.8443	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	124.094	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	133.4604	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	140.4769	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	146.3768	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	154.5264	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	176.6757	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	186.1255	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	194.3251	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	211.6746	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	217.591	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	222.4242	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	229.1575	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	244.9402	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	257.0231	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	266.8895	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	274.6059	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	291.8553	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	300.5217	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	307.8049	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	325.2542	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	331.4376	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	337.3372	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	351.9534	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	364.1864	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	380.0026	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	389.0522	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	389.2523	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	405.8684	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	423.8678	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	440.5674	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	446.2672	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	457.0167	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	487.7158	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	494.1489	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	502.2986	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	514.9315	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	535.0309	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	543.5639	589.3222
18	"f"	"space"	"Full"	"3Iron"	"1"	546.564	589.3222
18	"f"	"space"	"Full"	"Corn"	"1"	6.0753	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	15.1915	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	23.8246	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	31.4745	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	40.8908	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	54.3235	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	70.0399	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	83.9226	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	98.0055	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	104.3053	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	111.5383	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	122.0882	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	131.571	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	145.1206	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	154.3203	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	160.8534	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	169.6698	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	181.0861	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	197.0024	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	208.5351	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	213.0184	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	220.7182	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	223.3847	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	228.0845	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	242.2674	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	267.3999	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	275.4996	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	285.2493	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	304.6654	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	332.6313	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	345.6142	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	358.9971	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	369.0966	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	374.8966	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	385.0795	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	395.8624	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	411.7286	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	417.7451	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	434.9945	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	466.677	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	487.3761	588.688
18	"f"	"space"	"Full"	"Corn"	"1"	502.359	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	14.1791	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	23.6927	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	34.9562	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	74.7397	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	74.9411	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	98.3641	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	110.3985	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	149.5433	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	166.7581	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	166.9594	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	208.3333	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	208.5487	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	252.4779	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	285.5119	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	285.741	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	310.7334	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	310.9348	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	364.1556	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	373.4885	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	373.697	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	384.5438	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	416.8	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	434.5287	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	434.7507	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	464.5556	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	493.3463	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	531.5468	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	551.1227	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	562.6779	588.688
19	"c"	"space"	"Full"	"Corn"	"1"	562.8793	588.688
19	"c"	"space"	"Full"	"3Iron"	"1"	8.8075	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	9.0088	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	22.1822	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	31.1333	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	31.3347	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	42.4731	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	42.6746	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	71.7085	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	71.9306	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	83.9166	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	84.1386	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	93.958	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	94.1593	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	103.7355	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	103.9646	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	120.7489	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	138.2344	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	145.644	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	145.8454	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	167.1573	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	167.3586	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	194.1149	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	194.3232	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	221.3503	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	221.5794	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	234.4957	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	234.6971	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	248.8773	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	249.1065	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	274.7307	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	274.932	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	288.654	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	288.8762	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	309.9659	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	310.1673	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	310.3686	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	334.5276	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	334.729	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	345.2356	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	345.437	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	357.7562	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	357.9783	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	407.991	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	408.1924	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	443.5872	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	443.7956	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	443.9969	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	478.9958	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	479.2042	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	514.9047	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	515.1061	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	533.4528	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	533.6542	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	586.4653	589.3222
19	"c"	"space"	"Full"	"3Iron"	"1"	586.6736	589.3222
19	"f"	"space"	"Full"	"Corn"	"1"	13.9737	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	21.758	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	21.9872	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	34.73	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	52.3545	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	52.5559	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	57.5627	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	57.7848	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	64.1182	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	64.3334	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	69.5346	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	78.4786	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	87.6868	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	87.916	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	90.9298	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	96.4922	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	96.6935	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	106.9086	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	112.6167	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	112.8389	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	116.7068	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	116.9082	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	127.8594	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	128.0608	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	144.9074	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	148.7754	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	148.9837	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	165.5596	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	165.761	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	169.0248	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	169.2262	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	173.4762	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	180.4064	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	184.0799	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	190.9131	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	194.3575	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	194.5589	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	199.3296	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	204.2948	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	204.4961	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	211.8085	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	219.218	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	221.8776	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	222.0858	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	227.0511	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	227.2594	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	229.3913	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	229.5927	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	235.9604	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	236.1687	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	239.8006	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	240.002	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	241.3076	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	241.5368	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	244.5089	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	247.2657	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	251.7447	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	254.9808	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	255.1822	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	259.3418	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	269.7651	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	269.9666	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	274.8344	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	275.0358	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	280.7372	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	280.9454	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	285.3829	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	285.605	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	290.0771	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	290.2785	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	297.7853	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	301.0282	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	301.2295	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	308.4377	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	315.9375	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	316.1459	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	318.479	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	318.6804	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	323.8887	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	324.1179	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	330.0969	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	336.9994	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	337.2008	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	345.8048	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	346.0061	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	348.7769	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	350.9088	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	353.8809	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	354.1101	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	358.3877	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	363.3876	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	363.589	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	371.3249	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	371.5263	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	383.9078	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	384.13	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	394.5534	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	400.0811	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	400.2824	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	406.3656	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	406.5877	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	406.796	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	406.9974	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	411.9349	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	412.1361	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	417.5042	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	423.6775	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	430.719	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	432.6288	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	432.851	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	434.8926	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	435.0939	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	436.2259	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	436.4271	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	443.0936	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	449.3643	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	449.5726	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	463.2182	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	463.4196	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	469.0513	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	469.2528	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	476.8011	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	477.0025	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	480.5719	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	482.6066	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	490.8841	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	491.1132	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	493.5783	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	493.7798	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	505.5294	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	511.0294	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	511.2377	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	519.0778	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	525.1401	588.688
19	"f"	"space"	"Full"	"Corn"	"1"	525.3413	588.688
